#RIC,Date[G],Time[G],GMT Offset,Type,Description,CUSIP Code,SEDOL,Common Code,ISIN Code,Issue Classification,Exchange Identification,Currency Code,Trading Status,Directory Company Name,Industrial Classification Code,Organisation ID ORGID,Organisation Display Name,Organisation Geographical Unit,Australia Code,Austria Code,Belgium Code,France Code Sicovam,Wertpapier WM,Japan Code SICC,Netherlands Code,Rio De Janeiro Code,Sao Paulo Code,Switzerland Code VALOREN,Taiwan Code,Hong Kong Code,Malaysia Code,Singapore Code,Primary Issue Level Code PILC,Finsbury Company Code,ISO CFI Code,Primary RIC Edcoid,New MSCI Industrial Classification Code GICS,Dow Jones Stoxx Industrial Classification Code,FTSE Industrial Classification Code,PE Code,Quotron Symbol,New Belgian Code,Market Identifier Code MIC,Official Place Of Listing OPOL,Asset Categories,Primary Trading RIC,Ticker Symbol,Issue Long Name,RBSS Code,MiFID Indicator,CFI Code,Place Of Listing,Primary Reference Market Quote,Primary Execution Venue,Market Segment Name,Market MIC,Organizational Identifier of the Competent Regulatory Authority,CESR EEA Regulated,CESR Most Relevant Market,CESR Average Daily Turnover,CESR Average Daily Turnover Currency,CRA Average Daily Turnover,CRA Average Daily Turnover Currency,CESR Average Value Of Orders Executed,CESR Average Value Of Orders Executed Currency,CRA Average Value Of Orders Executed,CRA Average Value Of Orders Executed Currency,CESR Free Float,CESR Free Float Currency,CRA Free Float,CRA Free Float Currency,CESR Standard Market Size,CESR Standard Market Size Currency,New Netherlands Code,Round Lot Size,Reuters Classification Scheme
4SIJ.J,16-JUN-2018,,,Equities,4SIGHT HOLDINGS LTD ORD,N/P,N/P,,MU0557S00001,,JNB,ZAc,1,4Sight Holdings Ltd,,116139880,4Sight Holdings,MUS,,,,,,,,,,,,,,,147748586,,,4SIJ.J,,,,92,,,XJSE,XJSE,ORD,Y,4SI,4SIGHT HOLDINGS LTD ORD,1790,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ACEJ.J,16-JUN-2018,,,Equities,ACCENT ORD,N/P,N/P,,ZAE000115986,,JNB,ZAc,1,Accentuate Ltd,,102259123,Accentuate,ZAF,,,,,,,,,,,,,,,103431424,SAFCSF,,ACEJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ACE,Accentuate Ord Shs,1359,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ACGJ.J,16-JUN-2018,,,Equities,ANCHOR GROUP ORD,N/P,N/P,,ZAE000193389,,JNB,ZAc,1,Anchor Group Ltd,,114459345,Anchor Group,ZAF,,,,,,,,,,,,,,,127236677,,,ACGJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ACG,Anchor Group Ord Shs,1639,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ACLJ.J,16-JUN-2018,,,Equities,ARCMITTAL ORD,N/P,N/P,42841218,ZAE000134961,,JNB,ZAc,1,ArcelorMittal South Africa Ltd,,42544,Arcelor Africa,ZAF,,877925,,,A0RNR0,,,,,,,,,,463774,ISCR,,ACLJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ACL,Arcelormittal Ord Shs,1089,MIFID-E,ESVUFR,Y,ACLJ.F,FRAB,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ACSJ.J,16-JUN-2018,,,Equities,ACSION LIMITED ORD,N/P,N/P,,ZAE000198289,,JNB,ZAc,1,Acsion Ltd,,114555459,Acsion,ZAF,,,,,,,,,,,,,,,128730188,,,ACSJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ACS,Acsion Limited Ord Shs,1668,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ACTJ.J,16-JUN-2018,,,Equities,AFRO-C ORD,N/P,N/P,,ZAE000078416,,JNB,ZAc,1,AfroCentric Investment Corp Ltd,,101831828,AfroCentric,ZAF,,,,,A0JKUM,,,,,,,,,,102858124,BARWIL,,ACTJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ACT,Afrocentric Inv Corp Ord Shs,1652,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ADEOJ.J,16-JUN-2018,,,Equities,ADCOCK INGRAM HLDGS OPT ORD,N/P,N/P,,ZAE000204921,,JNB,ZAc,1,Adcock Ingram Holdings Ltd,,105778925,Adcock Ingram,ZAF,,,,,,,,,,,,,,,134094007,ADING,,AIPJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ADEO,Adcock Ingram Hldgs Option Ord Shs,1734,,esxxxx,Y,,,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ADHJ.J,16-JUN-2018,,,Equities,ADVTECH ORD,N/P,N/P,,ZAE000031035,,JNB,ZAc,1,Advtech Ltd,,127133,Advtech,ZAF,,,,,A0JDZ8,,,,,,,,,,4342470,ADVEDU,,ADHJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ADH,Advtech Ord Shs,1600,MIFID-E,ESVUFR,Y,ADHJ.BE,BERB,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ADIJ.J,16-JUN-2018,,,Equities,ADAPTIT ORD,N/P,N/P,,ZAE000113163,,JNB,ZAc,1,Adapt IT Holdings Ltd,,131207,Adaptit Holdings,ZAF,,,,,A0Q2NK,,,,,,,,,,5476909,INFLTD,,ADIJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ADI,Adaptit Holdings Ord Shs,1796,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ADRJ.J,16-JUN-2018,,,Equities,ADCORP HLDGS ORD,N/P,N/P,,ZAE000000139,,JNB,ZAc,1,Adcorp Holdings Ltd,,50799,Adcorp,ZAF,,,,,904855,,,,,,,,,,587515,ADCOSA,,ADRJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ADR,Adcorp Holdings Ord Shs,1216,MIFID-E,ESVUFR,Y,ADRJ.BE,BERB,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ADWJ.J,16-JUN-2018,,,Equities,AFDAWN ORD,N/P,N/P,,ZAE000223194,,JNB,ZAc,1,African Dawn Capital Ltd,,133934,Afdawn,ZAF,,,,,A2DG7Z,,,,,,,,,,5907700,CAPLUS,,ADWJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ADW,African Dawn Ord Shs,1627,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AEEJ.J,16-JUN-2018,,,Equities,AFRICAN EQUITY EMP INV LTD ORD,N/P,N/P,,ZAE000195731,,JNB,ZAc,1,African Equity Empowerment Investments Ltd,,135412,African Eqty,ZAF,,,,,A14RW1,,,,,,,,,,6206909,SEKINV,,AEEJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AEE,African Equity Emp Inv Ltd Ord Shs,1652,MIFID-E,ESRUFR,Y,SBK.BE,BERB,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AEGJ.J,16-JUN-2018,,,Equities,AVENG ORD,N/P,N/P,,ZAE000111829,,JNB,ZAc,1,Aveng Ltd,,136772,Aveng,ZAF,,,,,A0NDEG,,,,,,,,,,6450092,AVELTD,,AEGJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AEG,Aveng Ord Shs,1189,MIFID-E,ESVUFR,Y,AEGJ.F,FRAB,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AEGNm.J,14-JUN-2018,,,Equities,AVENG NPL RTS,N/P,N/P,,ZAE000257937,,JNB,ZAc,1,Aveng Ltd,,136772,Aveng,ZAF,,,,,,,,,,,,,,,25727402086,AVELTD,,AEGJ.J,,,,92,,,XJSE,XJSE,RTS,Y,AEGN,AVENG NPL RTS,1189,,RSSXXR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,RTS
AEGNm.J,15-JUN-2018,,,Equities,AVENG NPL RTS,N/P,N/P,,ZAE000257937,,JNB,ZAc,1,Aveng Ltd,,136772,Aveng,ZAF,,,,,,,,,,,,,,,25727402086,AVELTD,,AEGJ.J,,,,92,,,XJSE,XJSE,RTS,Y,AEGN,AVENG NPL RTS,1189,,RSSXXR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,RTS
AEGNm.J,16-JUN-2018,,,Equities,AVENG NPL RTS,N/P,N/P,,ZAE000257937,,JNB,ZAc,1,Aveng Ltd,,136772,Aveng,ZAF,,,,,,,,,,,,,,,25727402086,AVELTD,,AEGJ.J,,,,92,,,XJSE,XJSE,RTS,Y,AEGN,AVENG NPL RTS,1189,,RSSXXR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,RTS
AELJ.J,16-JUN-2018,,,Equities,ALTRON A ORD,N/P,N/P,,ZAE000191342,,JNB,ZAc,1,Allied Electronics Corporation Ltd,,17821,Allied,ZAF,,874498,,,A12AQ1,,,,,,,,,,113426,ALTRON,,AELJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AEL,Allied Electronics Ord Shs,1811,MIFID-E,ESRUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AEYJ.J,16-JUN-2018,,,Equities,AEP ENERGY AFRICA ORD,N/P,N/P,,ZAE000241741,,JNB,ZAc,1,AEP Energy Africa Ltd,,115773509,AEP Energy,ZAF,,,,,,,,,,,,,,,146329863,,,AEYJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AEY,AEP ENERGY AFRICA ORD,1824,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AFEJ.J,16-JUN-2018,,,Equities,AECI ORD,N/P,N/P,,ZAE000000220,,JNB,ZAc,1,AECI Ltd,,17818,AECI Ltd,ZAF,,863727,7963902,,863727,,,,,,,,,,113423,AECI,,AFEJ.J,,,,92,,7963902,XJSE,XJSE,ORD,Y,AFE,AECI Ord Shs,1062,MIFID-E,ESVUFR,Y,AFEJ.F,FRAB,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AFHJ.J,16-JUN-2018,,,Equities,AFORBES ORD,N/P,N/P,,ZAE000191516,,JNB,ZAc,1,Alexander Forbes Group Holdings Ltd,,107626880,Alexander Forbes,ZAF,,,,,,,,,,,,,,,126812485,,,AFHJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AFH,Aforbes Ord Shs,1639,MIFID-E,ESVUFR,Y,,,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AFTJ.J,16-JUN-2018,,,Equities,AFRIMAT ORD,N/P,N/P,,ZAE000086302,,JNB,ZAc,1,Afrimat Ltd,,102135923,Afrimat,ZAF,,,,,A0LEE2,,,,,,,,,,103328824,AFRMTL,,AFTJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AFT,Afrimat Ord Shs,1109,MIFID-E,ESVUFR,Y,AFTJ.BE,BERB,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AFXJ.J,16-JUN-2018,,,Equities,AFRICAN OXYGEN ORD,N/P,N/P,,ZAE000067120,,JNB,ZAc,1,African Oxygen Ltd,,17819,African Oxygen,ZAF,,,,,A0ET8Z,,,,,,,,,,113424,AFROKS,,AFXJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AFX,African Oxygen Ord Shs,1055,MIFID-E,ESVUFR,Y,AFXJ.F,FRAB,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AGLJ.J,16-JUN-2018,,,Equities,ANGLO AMERICAN ORD,N/P,N/P,30591984,GB00B1XZS820,,JNB,ZAc,1,Anglo American PLC,,17824,Anglo American,GBR,,868188,9480435,,A0MUKL,,,,,3186826,,,,,113431,AAMCR,,AAL.L,,,,92,,9480435,XJSE,XJSE,ORD,,AGL,Anglo American Ord Shs,1085,MIFID-L,ESVUFR,Y,AAL.L,XLON,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AHLJ.J,16-JUN-2018,,,Equities,AH-VEST ORD,N/P,N/P,,ZAE000129177,,JNB,ZAc,1,AH Vest Ltd,,132793,AH Vest,ZAF,,,,,,,,,,,,,,,5727416,ALLFDS,,AHLJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AHL,Ah Vest Ord Shs,1556,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AILJ.J,16-JUN-2018,,,Equities,AFRICAN RAINBOW CAPITAL INV Ord,N/P,N/P,,MU0553S00000,,JNB,ZAc,1,African Rainbow Capital Investments Ltd,,116107127,African Rainbow,MUS,,,,,,,,,,,,,,,146234413,,,AILJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AIL,AFRICAN RAINBOW CAP INV Ord,1691,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AIPJ.J,16-JUN-2018,,,Equities,ADCOCK ORD,N/P,N/P,,ZAE000123436,,JNB,ZAc,1,Adcock Ingram Holdings Ltd,,105778925,Adcock Ingram,ZAF,,,,,A0Q7E7,,,,,,,,,,108200031,ADING,,AIPJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AIP,Adcock Ingram Holdings Ord Shs,1734,MIFID-E,ESVUFR,Y,,,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ALHJ.J,16-JUN-2018,,,Equities,ALARIS ORD,N/P,N/P,,ZAE000201554,,JNB,ZAc,1,Alaris Holdings Ltd,,105757202,Alaris Holdings,ZAF,,,,,,,,,,,,,,,107228661,PYNGHL,,ALHJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ALH,Alaris Holdings Ltd Ord Shs,1141,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ALPJ.J,16-JUN-2018,,,Equities,ATLANTIC LEAF PROPERTIES ORD,N/P,N/P,,MU0422N00009,,JNB,ZAc,1,Atlantic Leaf Properties Ltd,,114228028,Atlantic Leaf,MUS,,,,,,,,,,,,,,,125569759,,,ALPL.MZ,,,,92,,,XJSE,XJSE,ORD,Y,ALP,Atlantic Leaf Properties Ord Shs,1668,MIFID-E,ESVUFR,Y,,,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AMEJ.J,16-JUN-2018,,,Equities,AFR MEDIA ENT ORD,N/P,N/P,32457908,ZAE000055802,,JNB,ZAc,1,African Media Entertainment Ltd,,40143,AME,ZAF,,,,,A0B6RG,,,,,,,,,,254726,CRGDMD,,AMEJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AME,African Media Entertainment Ord Shs,1448,MIFID-E,ESVUFR,Y,AMEJ.BE,BERB,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AMSJ.J,16-JUN-2018,,,Equities,ANGLO AMERICAN PLAT ORD,N/P,N/P,8031606,ZAE000013181,,JNB,ZAc,1,Anglo American Platinum Ltd,,30349,Anglo Platinum,ZAF,,856547,,,856547,,,,,,,,,,255221,RUSTP,,AMSJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AMS,Anglo American Platinum Ord Shs,1073,MIFID-E,ESVUFR,Y,AMSJ.F,FRAB,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ANAJ.J,16-JUN-2018,,,Equities,ADRENNA PROPERTY GROUP ORD,N/P,N/P,,ZAE000163580,,JNB,ZAc,1,Adrenna Property Group Ltd,,133362,Adrenna Property,ZAF,,,,,A1JUAK,,,,,,,,,,5836718,QUYNH,,ANAJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ANA,Adrenna Property Group Ord Shs,1673,MIFID-E,CBMJXS,Y,4C4A.BE,BERB,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ANDJ.J,16-JUN-2018,,,Equities,ANDULELA ORD,N/P,N/P,,ZAE000172870,,JNB,ZAc,1,Andulela Investment Holdings Ltd,,47516,Andulela,ZAF,,859734,,,A0NG6F,,,,,,,,,,464525,VRFCOL,,ANDJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AND,Andulela Invest Hldgs Ord Shs,1073,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ANGJ.J,16-JUN-2018,,,Equities,ANGLOGOLD ORD,N/P,N/P,16053325,ZAE000043485,,JNB,ZAc,1,AngloGold Ashanti Ltd,,17924,AngloGold Ashnti,ZAF,,,8027455,,164180,,,,,1517625,,,,,113565,VAAL,,ANGJ.J,,,,92,,8027455,XJSE,XJSE,ORD,Y,ANG,AngloGold Ashanti Ord Shs,1079,MIFID-E,ESVUFR,Y,ANGJ.F,FRAB,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ANHJ.J,16-JUN-2018,,,Equities,AB INBEV ORD,N/P,N/P,,BE0974293251,,JNB,ZAc,1,Anheuser Busch Inbev NV,,115349145,AB Inbev,BEL,,,379310,,A2ASUV,,,,,34149140,,,,,322661,,,ABI.BR,,,,92,,379310,XJSE,XJSE,ORD,,ANH,Anheuser Busch Inbev Ord Shs,1525,MIFID-L,ESVUFR,Y,ABI.BR,XBRU,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ANSJ.J,16-JUN-2018,,,Equities,ANSYS ORD,N/P,N/P,,ZAE000097028,,JNB,ZAc,1,Ansys Ltd,,103381724,Ansys,ZAF,,,,,,,,,,,,,,,104497525,ANSYLD,,ANSJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ANS,Ansys Ord Shs,1750,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AONJn.J,16-JUN-2018,,,Equities,AFRIC & OVERSEAS ORD,N/P,N/P,,ZAE000009718,,JNB,ZAc,1,African & Overseas Enterprises Ltd,,38152,African,ZAF,,,,,,,,,,,,,,,2335022,AFROVP,,AOOJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AON,African & Overseas Enterprises Class N Ord Shs,1511,MIFID-E,ESRUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AOOJ.J,16-JUN-2018,,,Equities,AFRIC & OVERSEAS ORD,N/P,N/P,,ZAE000000485,,JNB,ZAc,1,African & Overseas Enterprises Ltd,,38152,African,ZAF,,,,,,,,,,,,,,,182366,AFROVP,,AOOJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AOO,African & Overseas Enterprises Ord Shs,1511,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
APFJ.J,16-JUN-2018,,,Equities,ACCPROP ORD,N/P,N/P,,ZAE000185815,,JNB,ZAc,1,Accelerate Property Fund Ltd,,114170827,Accelerate Prpty,ZAF,,,,,,,,,,,,,,,125628908,,,APFJ.J,,,,92,,,XJSE,XJSE,ORD,Y,APF,Accelerate Property Fund Ord Shs,1681,MIFID-E,CBMJXS,Y,,,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
APHJ.J,16-JUN-2018,,,Equities,ALPHAMIN RESOURCES ORD,N/P,N/P,,MU0456S00006,,JNB,ZAc,1,Alphamin Resources Corp,,114940366,Alphamin Rsrcs,MUS,,882414,,,A12GSG,,,,,,,,,,543287,,,AFM.V,,,,92,,,XJSE,XJSE,ORD,,APH,Alphamin Resources Ord Shs,1105,MIFID-E,ESVUFR,Y,21L.F,FRAB,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
APNJ.J,16-JUN-2018,,,Equities,ASPEN ORD,N/P,N/P,21961922,ZAE000066692,,JNB,ZAc,1,Aspen Pharmacare Holdings Ltd,,42260,Aspen Pharmacare,ZAF,,,,,A0ET80,,,,,,,,,,463886,IEMPRO,,APNJ.J,,,,92,,,XJSE,XJSE,ORD,Y,APN,Aspen Pharmacare Ord Shs,1734,MIFID-E,ESVUFR,Y,APNJ.F,FRAB,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ARAJ.J,16-JUN-2018,,,Equities,ASTORIA INVESTMENTS Ord,N/P,N/P,,MU0499N00007,,JNB,ZAc,1,Astoria Investments Ltd,,114952496,Astoria Invts,MUS,,,,,,,,,,,,,,,136690909,,,ATIL.MZ,,,,92,,,XJSE,XJSE,ORD,,ARA,Astoria Iinvestments Ord Shs,1691,MIFID-E,ESVUFR,Y,,,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ARHJ.J,16-JUN-2018,,,Equities,ARB HOLDINGS ORD,N/P,N/P,,ZAE000109435,,JNB,ZAc,1,Arb Holdings Ltd,,105314648,Arb Holdings,ZAF,,,,,,,,,,,,,,,106098318,ARBSAF,,ARHJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ARH,ARB Holdings Ord Shs,1178,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ARIJ.J,16-JUN-2018,,,Equities,AFRICAN RAINBOW MINERAL ORD,N/P,N/P,22464507,ZAE000054045,,JNB,ZAc,1,African Rainbow Minerals Ltd,,38398,African Rainbow,ZAF,,,,,A0CAQD,,,,,,,,,,463141,ANGLVL,,ARIJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ARI,African Rainbow Mineral Ord Shs,1100,MIFID-E,ESVUFR,Y,ARIJ.F,FRAB,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ARLJ.J,16-JUN-2018,,,Equities,ASTRAL FOODS ORD,N/P,N/P,,ZAE000029757,,JNB,ZAc,1,Astral Foods Ltd,,156591,Astral Foods,ZAF,,,,,658572,,,,,,,,,,9528625,ASTFOD,,ARLJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ARL,Astral Foods Ord Shs,1562,MIFID-E,ESVUFR,Y,ARLJ.BE,BERB,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ARTJ.J,16-JUN-2018,,,Equities,ARGENT INDUST ORD,N/P,N/P,,ZAE000019188,,JNB,ZAc,1,Argent Industrial Ltd,,73958,Argent Indl,ZAF,,,,,907745,,,,,,,,,,1710405,SCHIHL,,ARTJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ART,Argent Ord Shs,1086,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ASCJ.J,16-JUN-2018,,,Equities,ASCENDIS ORD,N/P,N/P,,ZAE000185005,,JNB,ZAc,1,Ascendis Health Ltd,,112303593,Ascendis Health,ZAF,,,,,A1XAZ3,,,,,,,,,,124229328,,,ASCJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ASC,Ascendis Health Ord Shs,1729,MIFID-E,ESVUFR,Y,,,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ASRJ.J,16-JUN-2018,,,Equities,ASSORE ORD,N/P,N/P,,ZAE000146932,,JNB,ZAc,1,Assore Ltd,,38567,Assore,ZAF,,,,,A1C4AY,,,,,,,,,,463159,ASSORM,,ASRJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ASR,Assore Limited Ord Shs,1100,MIFID-E,ESVUFR,Y,ASRJ.BE,BERB,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ATLJ.J,16-JUN-2018,,,Equities,ATLATSA RESOURCES ORD,N/P,N/P,,N/P,,JNB,ZAc,1,Atlatsa Resources Corp,,65426,Atlatsa Resrcs,ZAF,,888959,,,A1JBDU,,,,,,,,,,119498,ANOOR,,ATL.TO,,,,92,,,XJSE,XJSE,ORD,,ATL,Atlatsa Resources Ord Shs,1079,MIFID-E,esxxxx,Y,DH9.F,FRAB,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ATTJ.J,16-JUN-2018,,,Equities,ATTACQ ORD,N/P,N/P,,ZAE000177218,,JNB,ZAc,1,Attacq Ltd,,108769322,Attacq,ZAF,,,,,,,,,,,,,,,123680215,,,ATTJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ATT,Attacq Limited Ord Shs,1668,MIFID-E,ESVUFR,Y,,,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AVIJ.J,16-JUN-2018,,,Equities,AVI ORD,N/P,N/P,17928333,ZAE000049433,,JNB,ZAc,1,Avi Ltd,,17826,Avi,ZAF,,,,,784554,,,,,,,,,,113436,ATC,,AVIJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AVI,AVI Ord Shs,1556,MIFID-E,ESVUFR,Y,AVIJ.BE,BERB,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AVLJ.J,16-JUN-2018,,,Equities,ADVANCED ORD,N/P,N/P,,ZAE000189049,,JNB,ZAc,1,Advanced Health Limited,,114291172,Advanced Health,ZAF,,,,,A12AC0,,,,,,,,,,125961128,,,AVLJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AVL,Advanced Health Ord Shs,1708,MIFID-E,ESVUFR,Y,,,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AVRJ.J,16-JUN-2018,,,Equities,AVIOR CAP MARKET HLDG ORD,N/P,N/P,,ZAE000211637,,JNB,ZAc,1,Avior Capital Markets (Pty) Ltd,,109225295,Avior Capital,ZAF,,,,,,,,,,,,,,,145934778,,,AVRJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AVR,AVIOR CAP MARKET HLDG ORD,1648,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AVVJ.J,16-JUN-2018,,,Equities,ALVIVA ORD,N/P,N/P,,ZAE000227484,,JNB,ZAc,1,Alviva Holdings Ltd,,137449,Alviva Hldg,ZAF,,,,,A2DMYW,,,,,,,,,,6575017,PINNTE,,AVVJ.J,,,,92,,,XJSE,XJSE,ORD,Y,AVV,ALVIVA HOLDINGS LTD ORD,1758,MIFID-E,ESVUFR,Y,PNAG.BE,BERB,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
AWAJ.J,16-JUN-2018,,,Equities,ARROWHEAD PROP LTD ORD,N/P,N/P,,ZAE000203105,,JNB,ZAc,1,Arrowhead Properties Ltd,,111561207,Arrowhead Propts,ZAF,,,,,A14WNV,,,,,,,,,,116718365,,,AWAJ.J,,,,92,,,XJSE,XJSE,UNT,Y,AWA,Arrowhead Prop Ltd Ord Shs,1679,MIFID-E,CBCIXS,Y,A2HA.BE,,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
