mkt,#RIC,Directory Company Name
lse,XUHC.L,db x-tr. MSCI USA Health Care Ix UCITS ETF (DR) 1D
lse,XUHY.L,db x-tr.USD Hi Yield Corporate Bd UCITS ETF (DR)1D
lse,XUIT.L,dbx-trackers II IBOXX USD TrInfLkd UCITS ETF (DR)
lse,XUKS.L,Db X Trackers Ftse 100
lse,XUKX.L,db x-trackers FTSE 100 UCITS ETF (DR) Income 1D
lse,XUSD.L,db x-trackers US Dollar Cash UCITS ETF 1C
lse,XUT3.L,db x-trackers IIIBx USD Treasuries 1-3 ETF DR
lse,XUTC.L,db x-tr. MSCI USA Info Tech Idx UCITS ETF (DR) 1D
lse,XUTD.L,db x-trackers IIiBx USD Trs ETF (DR) 1D
lse,XUTEde.TRE,db x-trackers IIiBx USD Trs ETF (DR) 1D
lse,XVTD.L,db x-trackers FTSE Vietnam ETF
lse,XWEHde.TRE,db x-trackers MSCI World Index UCITS ETF 1C
lse,XWLD.L,db x-trackers MSCI World Index UCITS ETF (DR)
lse,XWTS.L,db x-trackers MSCI Wd Tel Serv UCITS ETF DR 1C
lse,XX25.L,db x-trackers FTSE China 50 UCITS ETF (DR)
lse,XX2D.L,db x-trackers FTSE China 50 UCITS ETF (DR)
lse,XXLol.TRE,XXL ASA
lse,XXSC.L,db x-trackers MSCI EU Small Cap UCITS ETF (DR) 1C
lse,XY4Pde.TRE,db x-trackers II iBx Sov EZ Yld+ UCITS ETF 1C
lse,XY6f.TRE,Xylem Inc
lse,XYLD.L,Xtrackers iBoxx USD Corp Bd Yld Pls UCITS ETF 1D
lse,XYP1de.TRE,dbx II EUZN GOV BOND YD PLUS 1-3 UCITS ETF(DR)1C
lse,XZEUde.TRE,Xtrackers ESG MSCI Europe UCITS ETF 1C
lse,XZEU.L,Xtrackers ESG MSCI Europe UCITS ETF 1C
lse,XZMJ.L,Xtrackers ESG MSCI Japan UCITS ETF 1C
lse,XZMU.L,Xtrackers ESG MSCI USA UCITS ETF 1C
lse,XZW0.L,Xtrackers ESG MSCI World UCITS ETF - 1C
lse,YAG1f.TRE,Atossa Genetics Inc
lse,YARol.TRE,Yara International ASA
lse,YCPde.TRE,ConocoPhillips
lse,YDO1f.TRE,Madrigal Pharmaceuticals Inc
lse,YDXf.TRE,Yandex NV
lse,YGOf.TRE,Pioneer Energy Services Corp
lse,YI2Af.TRE,JA Solar Holdings Co Ltd
lse,YIEL.L,Lyxor BofAML High Yield ExFinancial Bd UCITS ETF
lse,YINf.TRE,SINA Corp
lse,YNAPmi.TRE,Yoox Net-A-Porter Group SpA
lse,YNGa.L,Young & Co's Brewery PLC
lse,YNGt.L,Young & Co's Brewery PLC
lse,YOLO.L,Yolo Leisure and Technology PLC
lse,YOU.L,YouGov PLC
lse,YSNde.TRE,Secunet Security Networks AG
lse,YTY1Vhe.TRE,Yit Oyj
lse,YU.L,Yu Group PLC
lse,Z081f.TRE,Zogenix Inc
lse,Z40pa.TRE,ComStage CAC 40 UCITS ETF
lse,ZAGvi.TRE,Zumtobel Group AG
lse,ZALde.TRE,Zalando SE
lse,ZAMB.L,Zambeef Products PLC
lse,ZASf.TRE,Assurant Inc
lse,ZB1f.TRE,Zions Bancorp
lse,ZBK1be.TRE,ZKB Platinum ETF AA CHF
lse,ZBO.L,Zibao Metals Recycling Holdings PLC
lse,ZC1G.L,BMO Barclays 1-3Yr GlblCorpBond GBP Hdg UCITS ETF
lse,ZC3G.L,BMO Barclays 3-7Yr GlblCorpBond GBP Hdg UCITS ETF
lse,ZC7G.L,BMO Barclays 7-10Yr GlblCorpBond GBP Hdg UCITS ETF
lse,ZCpa.TRE,Zodiac Aerospace SA
lse,ZEG.L,Zegona Communications PLC
lse,ZEMI.L,BMO MSCI Emerging Markets Income Leaders UCITS ETF
lse,ZENBq.L,Zenith Bank PLC
lse,ZENZ.L,Zenith Energy Ltd
lse,ZGLDGzchi.TRE,ZKB Gold ETF AA CHF
lse,ZGLDHCs.TRE,ZKB Gold ETF AA CHF
lse,ZGLDPzchi.TRE,ZKB Gold ETF AA CHF
lse,ZGLDUSs.TRE,ZKB Gold ETF AA CHF
lse,ZGYf.TRE,Fidelity National Information Services Inc
lse,ZHEHl.TRE,Zhejiang Expressway Co Ltd
lse,ZHYG.L,BMO Barclays Glbl HighYield Bond GBP Hdg UCITS ETF
lse,ZIEG.L,BMO MSCI EuropeEx-UK Inc Leaders GBP Hdg UCITS ETF
lse,ZIEM.L,BMO MSCI Emerging Markets Income Leaders UCITS ETF
lse,ZIEU.L,BMO MSCI Europe ex-UK Income Leaders UCITS ETF EUR
lse,ZIL2de.TRE,Elringklinger AG
lse,ZILE.L,BMO MSCI Europe ex-UK Income Leaders UCITS ETF EUR
lse,ZILK.L,BMO MSCI UK Income Leaders UCITS ETF GBP
lse,ZILS.L,BMO MSCI USA Income Leaders UCITS ETF USD
lse,ZINC.L,ETFS Commodity Securities Ltd
lse,ZIN.L,Zinc Media Group PLC
lse,ZIOC.L,Zanaga Iron Ore Company Ltd
lse,ZISG.L,BMO MSCI USA Income Leaders GBP Hedged UCITS ETF
lse,ZIUS.L,BMO MSCI USA Income Leaders UCITS ETF USD
lse,ZJS1f.TRE,JinkoSolar Holding Co Ltd
lse,ZMNO.L,Zamano PLC
lse,ZO1de.TRE,Zooplus AG
lse,ZOEf.TRE,Zoetis Inc
lse,ZOLq.L,Zoltav Resources Inc
lse,ZOO.L,Zoo Digital Group PLC
lse,ZOTmc.TRE,Zardoya Otis SA
lse,ZPG.L,ZPG PLC
lse,ZPGl.TRE,ZPG PLC
lse,ZSLf.TRE,Solar Capital Ltd
lse,ZSVf.TRE,SSR Mining Inc
lse,ZTF.L,Zotefoams PLC
lse,ZWEE.L,BMO Enhanced Income Euro Equity UCITS ETF
lse,ZWEU.L,BMO Enhanced Income Euro Equity UCITS ETF
lse,ZWUK.L,BMO Enhanced Income UK Equity UCITS ETF
lse,ZWUS.L,BMO Enhanced Income USA Equity UCITS ETF
lse,ZWUU.L,BMO Enhanced Income USA Equity UCITS ETF
lse,ZY3f.TRE,Zynga Inc
lse,ZYAf.TRE,State Street Corp
lse,ZYT.L,Zytronic PLC
nasdaq,AAAP.OQ,Advanced Accelerator Applications SA
nasdaq,AABA.OQ,Altaba Inc
nasdaq,AAL.OQ,American Airlines Group Inc
nasdaq,AAME.OQ,Atlantic American Corp
nasdaq,AAOI.OQ,Applied Optoelectronics Inc
nasdaq,AAON.OQ,Aaon Inc
nasdaq,AAPL.OQ,Apple Inc
nasdaq,AAWW.OQ,Atlas Air Worldwide Holdings Inc
nasdaq,AAXJ.OQ,iShares MSCI All Country Asia ex Japan ETF
nasdaq,AAXN.OQ,Axon Enterprise Inc
nasdaq,ABAC.OQ,Renmin Tianli Group Inc
nasdaq,ABAX.OQ,Abaxis Inc
nasdaq,ABCB.OQ,Ameris Bancorp
nasdaq,ABCD.OQ,Cambium Learning Group Inc
nasdaq,ABDC.OQ,Alcentra Capital Corp
nasdaq,ABEO.OQ,Abeona Therapeutics Inc
nasdaq,ABEOW.OQ,[]
nasdaq,ABIL.OQ,Ability Inc
nasdaq,ABIO.OQ,ARCA Biopharma Inc
nasdaq,ABLX.OQ,Ablynx NV
nasdaq,ABMD.OQ,Abiomed Inc
nasdaq,ABTX.OQ,Allegiance Bancshares Inc
nasdaq,ABUS.OQ,Arbutus Biopharma Corp
nasdaq,ACAD.OQ,ACADIA Pharmaceuticals Inc
nasdaq,ACBI.OQ,Atlantic Capital Bancshares Inc
nasdaq,ACER.OQ,Acer Therapeutics Inc
nasdaq,ACERW.OQ,[]
nasdaq,ACET.OQ,Aceto Corp
nasdaq,ACFC.OQ,Atlantic Coast Financial Corp
nasdaq,ACGLO.OQ,Arch Capital Group Ltd
nasdaq,ACGL.OQ,Arch Capital Group Ltd
nasdaq,ACGLP.OQ,Arch Capital Group Ltd
nasdaq,ACHC.OQ,Acadia Healthcare Company Inc
nasdaq,ACHN.OQ,Achillion Pharmaceuticals Inc
nasdaq,ACHV.OQ,Achieve Life Sciences Inc
nasdaq,ACIA.OQ,Acacia Communications Inc
nasdaq,ACIU.OQ,AC Immune SA
nasdaq,ACIW.OQ,ACI Worldwide Inc
nasdaq,ACLS.OQ,Axcelis Technologies Inc
nasdaq,ACMR.OQ,ACM Research Inc
nasdaq,ACNB.OQ,ACNB Corp
nasdaq,ACOR.OQ,Acorda Therapeutics Inc
nasdaq,ACRS.OQ,Aclaris Therapeutics Inc
nasdaq,ACRX.OQ,AcelRx Pharmaceuticals Inc
nasdaq,ACSF.OQ,American Capital Senior Floating Ltd
nasdaq,ACST.OQ,Acasti Pharma Inc
nasdaq,ACTA.OQ,Actua Corp
nasdaq,ACTG.OQ,Acacia Research Corp
nasdaq,ACT.OQ,AdvisorShares Vice ETF
nasdaq,ACWI.OQ,iShares MSCI ACWI ETF
nasdaq,ACWX.OQ,iShares MSCI ACWI ex US ETF
nasdaq,ACXM.OQ,Acxiom Corp
nasdaq,ADAP.OQ,Adaptimmune Therapeutics PLC
nasdaq,ADBE.OQ,Adobe Systems Inc
nasdaq,ADES.OQ,Advanced Emissions Solutions Inc
nasdaq,ADI.OQ,Analog Devices Inc
nasdaq,ADMA.OQ,ADMA Biologics Inc
nasdaq,ADMP.OQ,Adamis Pharmaceuticals Corp
nasdaq,ADMS.OQ,Adamas Pharmaceuticals Inc
nasdaq,ADOM.OQ,Adomani Inc
nasdaq,ADP.OQ,Automatic Data Processing Inc
nasdaq,ADRA.OQ,BLDRS Asia 50 ADR Index Fund
nasdaq,ADRD.OQ,BLDRS Developed Markets 100 ADR Index Fund
nasdaq,ADRE.OQ,BLDRS Emerging Markets 50 ADR Index Fund
nasdaq,ADRO.OQ,Aduro Biotech Inc
nasdaq,ADRU.OQ,BLDRS Europe Select ADR Index Fund
nasdaq,ADSK.OQ,Autodesk Inc
nasdaq,ADTN.OQ,ADTRAN Inc
nasdaq,ADUS.OQ,Addus Homecare Corp
nasdaq,ADVM.OQ,Adverum Biotechnologies Inc
nasdaq,ADXS.OQ,Advaxis Inc
nasdaq,ADXSW.OQ,[]
nasdaq,AEGN.OQ,Aegion Corp
nasdaq,AEHR.OQ,Aehr Test Systems
nasdaq,AEIS.OQ,Advanced Energy Industries Inc
nasdaq,AEMD.OQ,Aethlon Medical Inc
nasdaq,AERI.OQ,Aerie Pharmaceuticals Inc
nasdaq,AETI.OQ,American Electric Technologies Inc
nasdaq,AEY.OQ,ADDvantage Technologies Group Inc
nasdaq,AEZS.OQ,Aeterna Zentaris Inc
nasdaq,AFAM.OQ,Almost Family Inc
nasdaq,AFHBL.OQ,Atlas Financial Holdings Inc
nasdaq,AFH.OQ,Atlas Financial Holdings Inc
nasdaq,AFMD.OQ,Affimed NV
nasdaq,AFSI.OQ,AmTrust Financial Services Inc
nasdaq,AGEN.OQ,Agenus Inc
nasdaq,AGFS.OQ,AgroFresh Solutions Inc
nasdaq,AGFSW.OQ,[]
nasdaq,AGIIL.OQ,Argo Group US Inc
nasdaq,AGII.OQ,Argo Group International Holdings Ltd
nasdaq,AGIO.OQ,Agios Pharmaceuticals Inc
nasdaq,AGLE.OQ,Aeglea Bio Therapeutics Inc
nasdaq,AGMH.OQ,AGM Group Holdings Inc
nasdaq,AGNCB.OQ,AGNC Investment Corp
nasdaq,AGNCN.OQ,AGNC Investment Corp
nasdaq,AGNC.OQ,AGNC Investment Corp
nasdaq,AGND.OQ,WisdomTree Barclays Negative Dur US Aggregate Bond
nasdaq,AGRX.OQ,Agile Therapeutics Inc
nasdaq,AGTC.OQ,Applied Genetic Technologies Corp
nasdaq,AGYS.OQ,Agilysys Inc
nasdaq,AGZD.OQ,WisdomTree Barclays Interest Rate Hdg US Aggr Bd
nasdaq,AHGP.OQ,Alliance Holdings GP LP
nasdaq,AHPA.OQ,Avista Healthcare Public Acquisition Corp
nasdaq,AHPAU.OQ,Avista Healthcare Public Acquisition Corp
nasdaq,AHPAW.OQ,[]
nasdaq,AHPI.OQ,Allied Healthcare Products Inc
nasdaq,AIA.OQ,ISHARES S&P ASIA 50 INDEX FUND
nasdaq,AIHS.OQ,Senmiao Technology Ltd
nasdaq,AIMC.OQ,Altra Industrial Motion Corp
nasdaq,AIMT.OQ,Aimmune Therapeutics Inc
nasdaq,AINV.OQ,Apollo Investment Corp
nasdaq,AIPT.OQ,Precision Therapeutics Inc
nasdaq,AIQ.OQ,Global X Future Analytics Tech ETF
nasdaq,AIRG.OQ,Airgain Inc
nasdaq,AIRR.OQ,First Trust RBA American Industrial Renaissance ETF
nasdaq,AIRT.OQ,Air T Inc
nasdaq,AKAM.OQ,Akamai Technologies Inc
nasdaq,AKAO.OQ,Achaogen Inc
nasdaq,AKBA.OQ,Akebia Therapeutics Inc
nasdaq,AKCA.OQ,Akcea Therapeutics Inc
nasdaq,AKER.OQ,Akers Biosciences Inc
nasdaq,AKRX.OQ,Akorn Inc
nasdaq,AKTS.OQ,Akoustis Technologies Inc
nasdaq,AKTX.OQ,Akari Therapeutics PLC
nasdaq,ALBO.OQ,Albireo Pharma Inc
nasdaq,ALCO.OQ,Alico Inc
nasdaq,ALDR.OQ,Alder Biopharmaceuticals Inc
nasdaq,ALDX.OQ,Aldeyra Therapeutics Inc
nasdaq,ALGN.OQ,Align Technology Inc
nasdaq,ALGT.OQ,Allegiant Travel Co
nasdaq,ALIM.OQ,Alimera Sciences Inc
nasdaq,ALJJ.OQ,ALJ Regional Holdings Inc
nasdaq,ALKS.OQ,Alkermes Plc
nasdaq,ALLT.OQ,Allot Communications Ltd
nasdaq,ALNA.OQ,Allena Pharmaceuticals Inc
nasdaq,ALNY.OQ,Alnylam Pharmaceuticals Inc
nasdaq,ALOG.OQ,Analogic Corp
nasdaq,ALOT.OQ,AstroNova Inc
nasdaq,ALPN.OQ,Alpine Immune Sciences Inc
nasdaq,ALQA.OQ,Alliqua BioMedical Inc
nasdaq,ALRM.OQ,Alarm.com Holdings Inc
nasdaq,ALRN.OQ,Aileron Therapeutics Inc
nasdaq,ALSK.OQ,Alaska Communications Systems Group Inc
nasdaq,ALT.OQ,Altimmune Inc
nasdaq,ALTR.OQ,Altair Engineering Inc
nasdaq,ALTY.OQ,Global X SuperDividend Alternatives ETF
nasdaq,ALXN.OQ,Alexion Pharmaceuticals Inc
nasdaq,AMAG.OQ,AMAG Pharmaceuticals Inc
nasdaq,AMAT.OQ,Applied Materials Inc
nasdaq,AMBA.OQ,Ambarella Inc
nasdaq,AMBC.OQ,Ambac Financial Group Inc
nasdaq,AMBCW.OQ,[]
nasdaq,AMCA.OQ,iShares Russell 1000 Pure US Revenue ETF
nasdaq,AMCN.OQ,Airmedia Group Inc
nasdaq,AMCX.OQ,AMC Networks Inc
nasdaq,AMDA.OQ,Amedica Corp
nasdaq,AMD.OQ,Advanced Micro Devices Inc
nasdaq,AMED.OQ,Amedisys Inc
nasdaq,AMEH.OQ,Apollo Medical Holdings Inc
nasdaq,AMGN.OQ,Amgen Inc
nasdaq,AMKR.OQ,Amkor Technology Inc
nasdaq,AMMA.OQ,Alliance MMA Inc
nasdaq,AMNB.OQ,American National Bankshares Inc
nasdaq,AMOT.OQ,Allied Motion Technologies Inc
nasdaq,AMPH.OQ,Amphastar Pharmaceuticals Inc
nasdaq,AMRB.OQ,American River Bankshares
nasdaq,AMRH.OQ,Ameri Holdings Inc
nasdaq,AMRHW.OQ,[]
nasdaq,AMRK.OQ,A-Mark Precious Metals Inc
nasdaq,AMRN.OQ,Amarin Corporation PLC
nasdaq,AMR.OQ,Alta Mesa Resources Inc
nasdaq,AMRS.OQ,Amyris Inc
nasdaq,AMRWW.OQ,[]
nasdaq,AMSC.OQ,American Superconductor Corp
nasdaq,AMSF.OQ,Amerisafe Inc
nasdaq,AMSWA.OQ,American Software Inc
nasdaq,AMTD.OQ,TD Ameritrade Holding Corp
nasdaq,AMTX.OQ,Aemetis Inc
nasdaq,AMWD.OQ,American Woodmark Corp
nasdaq,AMZN.OQ,Amazon.com Inc
nasdaq,ANAB.OQ,AnaptysBio Inc
nasdaq,ANAT.OQ,American National Insurance Co
nasdaq,ANCB.OQ,Anchor Bancorp Inc
nasdaq,ANCX.OQ,Access National Corp
nasdaq,ANDA.OQ,Andina Acquisition Corp II
nasdaq,ANDAR.OQ,Andina Acquisition Corp II
nasdaq,ANDAU.OQ,Andina Acquisition Corp II
nasdaq,ANDAW.OQ,[]
nasdaq,ANDE.OQ,Andersons Inc
nasdaq,ANGI.OQ,ANGI Homeservices Inc
nasdaq,ANGO.OQ,AngioDynamics Inc
nasdaq,ANIK.OQ,Anika Therapeutics Inc
nasdaq,ANIP.OQ,ANI Pharmaceuticals Inc
nasdaq,ANSS.OQ,ANSYS Inc
nasdaq,ANTH.OQ,Anthera Pharmaceuticals Inc
nasdaq,ANY.OQ,Sphere 3D Corp
nasdaq,AOBC.OQ,American Outdoor Brands Corp
nasdaq,AOSL.OQ,Alpha and Omega Semiconductor Ltd
nasdaq,APDN.OQ,Applied DNA Sciences Inc
nasdaq,APDNW.OQ,[]
nasdaq,APEI.OQ,American Public Education Inc
nasdaq,APEN.OQ,Apollo Endosurgery Inc
nasdaq,APLP.OQ,Archrock Partners LP
nasdaq,APLS.OQ,Apellis Pharmaceuticals Inc
nasdaq,APOG.OQ,Apogee Enterprises Inc
nasdaq,APOP.OQ,Cellect Biotechnology Ltd
nasdaq,APOPW.OQ,[]
nasdaq,APPF.OQ,AppFolio Inc
nasdaq,APPN.OQ,Appian Corp
nasdaq,APPS.OQ,Digital Turbine Inc
nasdaq,APRI.OQ,Apricus Biosciences Inc
nasdaq,APTI.OQ,Apptio Inc
nasdaq,APTO.OQ,Aptose Biosciences Inc
nasdaq,APVO.OQ,Aptevo Therapeutics Inc
nasdaq,APWC.OQ,Asia Pacific Wire & Cable Corp Ltd
nasdaq,AQB.OQ,AquaBounty Technologies Inc
nasdaq,AQMS.OQ,Aqua Metals Inc
nasdaq,AQXP.OQ,Aquinox Pharmaceuticals Inc
nasdaq,ARAY.OQ,Accuray Inc
nasdaq,ARCB.OQ,ArcBest Corp
nasdaq,ARCC.OQ,Ares Capital Corp
nasdaq,ARCI.OQ,Appliance Recycling Centers of America Inc
nasdaq,ARCT.OQ,Arcturus Therapeutics Ltd
nasdaq,ARCW.OQ,ARC Group Worldwide Inc
nasdaq,ARDM.OQ,Aradigm Corp
nasdaq,ARDX.OQ,Ardelyx Inc
nasdaq,AREX.OQ,Approach Resources Inc
nasdaq,ARGS.OQ,Argos Therapeutics Inc
nasdaq,ARGX.OQ,argenx NV
nasdaq,ARII.OQ,American Railcar Industries Inc
nasdaq,ARKR.OQ,Ark Restaurants Corp
nasdaq,ARLP.OQ,Alliance Resource Partners LP
nasdaq,ARLZ.OQ,Aralez Pharmaceuticals Inc
nasdaq,ARMO.OQ,ARMO Biosciences Inc
nasdaq,ARNA.OQ,Arena Pharmaceuticals Inc
nasdaq,AROW.OQ,Arrow Financial Corp
nasdaq,ARQL.OQ,ArQule Inc
nasdaq,ARRS.OQ,Arris International PLC
nasdaq,ARRY.OQ,Array Biopharma Inc
nasdaq,ARTNA.OQ,Artesian Resources Corp
nasdaq,ARTW.OQ,Art's Way Manufacturing Co Inc
nasdaq,ARTX.OQ,Arotech Corp
nasdaq,ARWR.OQ,Arrowhead Pharmaceuticals Inc
nasdaq,ASCMA.OQ,Ascent Capital Group Inc
nasdaq,ASET.OQ,FlexShares Real Assets Allocation Index Fund
nasdaq,ASFI.OQ,Asta Funding Inc
nasdaq,ASLN.OQ,Aslan Pharmaceuticals Ltd
nasdaq,ASMB.OQ,Assembly Biosciences Inc
nasdaq,ASML.OQ,ASML Holding NV
nasdaq,ASNA.OQ,Ascena Retail Group Inc
nasdaq,ASND.OQ,Ascendis Pharma A/S
nasdaq,ASNS.OQ,Arsanis Inc
nasdaq,ASPS.OQ,Altisource Portfolio Solutions SA
nasdaq,ASPU.OQ,Aspen Group Inc
nasdaq,ASRV.OQ,Ameriserv Financial Inc
nasdaq,ASRVP.OQ,Ameriserv Capital Trust I
nasdaq,ASTC.OQ,Astrotech Corp
nasdaq,ASTE.OQ,Astec Industries Inc
nasdaq,ASUR.OQ,Asure Software Inc
nasdaq,ASV.OQ,ASV Holdings Inc
nasdaq,ASYS.OQ,Amtech Systems Inc
nasdaq,ATAC.OQ,Atlantic Acquisition Corp
nasdaq,ATACR.OQ,Atlantic Acquisition Corp
nasdaq,ATACU.OQ,Atlantic Acquisition Corp
nasdaq,ATAI.OQ,ATA Inc
nasdaq,ATAX.OQ,America First Multifamily Investors LP
nasdaq,ATEC.OQ,Alphatec Holdings Inc
nasdaq,ATHN.OQ,athenahealth Inc
nasdaq,ATHX.OQ,Athersys Inc
nasdaq,ATIS.OQ,Attis Industries Inc
nasdaq,ATISW.OQ,[]
nasdaq,ATLC.OQ,Atlanticus Holdings Corp
nasdaq,ATLO.OQ,Ames National Corp
nasdaq,ATNI.OQ,ATN International Inc
nasdaq,ATNX.OQ,Athenex Inc
nasdaq,ATOM.OQ,Atomera Inc
nasdaq,ATOS.OQ,Atossa Genetics Inc
nasdaq,ATRA.OQ,Atara Biotherapeutics Inc
nasdaq,ATRC.OQ,AtriCure Inc
nasdaq,ATRI.OQ,Atrion Corp
nasdaq,ATRO.OQ,Astronics Corp
nasdaq,ATRS.OQ,Antares Pharma Inc
nasdaq,ATSG.OQ,Air Transport Services Group Inc
nasdaq,ATTU.OQ,Attunity Ltd
nasdaq,ATVI.OQ,Activision Blizzard Inc
nasdaq,ATXI.OQ,Avenue Therapeutics Inc
nasdaq,AUBN.OQ,Auburn National Bancorporation Inc
nasdaq,AUDC.OQ,AudioCodes Ltd
nasdaq,AUPH.OQ,Aurinia Pharmaceuticals Inc
nasdaq,AUTO.OQ,Autoweb Inc
nasdaq,AVAV.OQ,AeroVironment Inc
nasdaq,AVDL.OQ,Avadel Pharmaceuticals PLC
nasdaq,AVEO.OQ,Aveo Pharmaceuticals Inc
nasdaq,AVGO.OQ,Broadcom Inc
nasdaq,AVGR.OQ,Avinger Inc
nasdaq,AVHI.OQ,AV Homes Inc
nasdaq,AVID.OQ,Avid Technology Inc
nasdaq,AVIR.OQ,Aviragen Therapeutics Inc
nasdaq,AVNW.OQ,Aviat Networks Inc
nasdaq,AVT.OQ,Avnet Inc
nasdaq,AVXL.OQ,Anavex Life Sciences Corp
nasdaq,AVXS.OQ,AveXis Inc
nasdaq,AWRE.OQ,Aware Inc
nasdaq,AXAS.OQ,Abraxas Petroleum Corp
nasdaq,AXDX.OQ,Accelerate Diagnostics Inc
nasdaq,AXGN.OQ,AxoGen Inc
nasdaq,AXON.OQ,Axovant Sciences Ltd
nasdaq,AXSM.OQ,Axsome Therapeutics Inc
nasdaq,AXTI.OQ,AXT Inc
nasdaq,AY.OQ,Atlantica Yield PLC
nasdaq,AYTU.OQ,Aytu BioScience Inc
nasdaq,AZPN.OQ,Aspen Technology Inc
nasdaq,AZRX.OQ,AzurRx BioPharma Inc
nasdaq,BABY.OQ,Natus Medical Inc
nasdaq,BAND.OQ,Bandwidth Inc
nasdaq,BANF.OQ,BancFirst Corp
nasdaq,BANFP.OQ,BFC Capital Trust II
nasdaq,BANR.OQ,Banner Corp
nasdaq,BANX.OQ,StoneCastle Financial Corp
nasdaq,BASI.OQ,Bioanalytical Systems Inc
nasdaq,BATRA.OQ,Liberty Media Corp
nasdaq,BATRK.OQ,Liberty Media Corp
nasdaq,BBBY.OQ,Bed Bath & Beyond Inc
nasdaq,BBGI.OQ,Beasley Broadcast Group Inc
nasdaq,BBH.OQ,VanEck Vectors Biotech ETF
nasdaq,BBOX.OQ,Black Box Corp
nasdaq,BBRG.OQ,Bravo Brio Restaurant Group Inc
nasdaq,BBSI.OQ,Barrett Business Services Inc
nasdaq,BCAC.OQ,Bison Capital Acquisition Corp
nasdaq,BCACR.OQ,Bison Capital Acquisition Corp
nasdaq,BCACU.OQ,Bison Capital Acquisition Corp
nasdaq,BCACW.OQ,[]
nasdaq,BCBP.OQ,BCB Bancorp Inc
nasdaq,BCLI.OQ,Brainstorm Cell Therapuetics Inc
nasdaq,BCML.OQ,BayCom Corp
nasdaq,BCOM.OQ,B Communications Ltd
nasdaq,BCOR.OQ,Blucora Inc
nasdaq,BCOV.OQ,Brightcove Inc
nasdaq,BCPC.OQ,Balchem Corp
nasdaq,BCRX.OQ,BioCryst Pharmaceuticals Inc
nasdaq,BCTF.OQ,Bancorp 34 Inc
nasdaq,BDGE.OQ,Bridge Bancorp Inc
nasdaq,BDSI.OQ,BioDelivery Sciences International Inc
nasdaq,BEAT.OQ,BioTelemetry Inc
nasdaq,BECN.OQ,Beacon Roofing Supply Inc
nasdaq,BELFA.OQ,Bel Fuse Inc
nasdaq,BELFB.OQ,Bel Fuse Inc
nasdaq,BFIN.OQ,BankFinancial Corp
nasdaq,BFIT.OQ,Global X Health & Wellness Thematic ETF
nasdaq,BFRA.OQ,Biofrontera AG
nasdaq,BFST.OQ,Business First Bancshares Inc
nasdaq,BGCP.OQ,BGC Partners Inc
nasdaq,BGFV.OQ,Big 5 Sporting Goods Corp
nasdaq,BGNE.OQ,Beigene Ltd
nasdaq,BHAC.OQ,Barington/Hilco Acquisition Corp
nasdaq,BHACR.OQ,Barington/Hilco Acquisition Corp
nasdaq,BHACU.OQ,Barington/Hilco Acquisition Corp
nasdaq,BHACW.OQ,[]
nasdaq,BHBK.OQ,Blue Hills Bancorp Inc
nasdaq,BHF.OQ,Brighthouse Financial Inc
nasdaq,BHTG.OQ,BioHiTech Global Inc
nasdaq,BIB.OQ,ProShares Ultra Nasdaq Biotechnology
nasdaq,BICK.OQ,First Trust BICK Index Fund
nasdaq,BIDU.OQ,Baidu Inc
nasdaq,BIIB.OQ,Biogen Inc
nasdaq,BILI.OQ,Bilibili Inc
nasdaq,BIOC.OQ,Biocept Inc
nasdaq,BIOL.OQ,BIOLASE Inc
nasdaq,BIOS.OQ,BioScrip Inc
nasdaq,BIS.OQ,ProShares UltraShort Nasdaq Biotechnology
nasdaq,BIVV.OQ,Bioverativ Inc
nasdaq,BJRI.OQ,BJ's Restaurants Inc
nasdaq,BKCC.OQ,BlackRock Capital Investment Corp
nasdaq,BKEP.OQ,Blueknight Energy Partners LP
nasdaq,BKEPP.OQ,Blueknight Energy Partners LP
nasdaq,BKMU.OQ,[]
nasdaq,BKNG.OQ,Booking Holdings Inc
nasdaq,BKSC.OQ,Bank of South Carolina
nasdaq,BKYI.OQ,BIO-Key International Inc
nasdaq,BLBD.OQ,Blue Bird Corp
nasdaq,BLCM.OQ,Bellicum Pharmaceuticals Inc
nasdaq,BLCN.OQ,Reality Shares Nasdaq NexGen Economy ETF
nasdaq,BLDP.OQ,Ballard Power Systems Inc
nasdaq,BLDR.OQ,Builders FirstSource Inc
nasdaq,BLFS.OQ,BioLife Solutions Inc
nasdaq,BLIN.OQ,Bridgeline Digital Inc
nasdaq,BLKB.OQ,Blackbaud Inc
nasdaq,BLMN.OQ,Bloomin' Brands Inc
nasdaq,BLMT.OQ,BSB Bancorp Inc
nasdaq,BLNK.OQ,Blink Charging Co
nasdaq,BLNKW.OQ,[]
nasdaq,BL.OQ,Blackline Inc
nasdaq,BLPH.OQ,Bellerophon Therapeutics Inc
nasdaq,BLRX.OQ,BioLine RX Ltd
nasdaq,BLUE.OQ,bluebird bio Inc
nasdaq,BMCH.OQ,BMC Stock Holdings Inc
nasdaq,BMLP.OQ,Bank of Montreal
nasdaq,BMRA.OQ,Biomerica Inc
nasdaq,BMRC.OQ,Bank of Marin Bancorp
nasdaq,BMRN.OQ,Biomarin Pharmaceutical Inc
nasdaq,BMTC.OQ,Bryn Mawr Bank Corp
nasdaq,BNCL.OQ,Beneficial Bancorp Inc
nasdaq,BNDX.OQ,Vanguard Total International Bond Index Fund
