#RIC,Date[G],Time[G],GMT Offset,Type,Description,CUSIP Code,SEDOL,Common Code,ISIN Code,Issue Classification,Exchange Identification,Currency Code,Trading Status,Directory Company Name,Industrial Classification Code,Organisation ID ORGID,Organisation Display Name,Organisation Geographical Unit,Australia Code,Austria Code,Belgium Code,France Code Sicovam,Wertpapier WM,Japan Code SICC,Netherlands Code,Rio De Janeiro Code,Sao Paulo Code,Switzerland Code VALOREN,Taiwan Code,Hong Kong Code,Malaysia Code,Singapore Code,Primary Issue Level Code PILC,Finsbury Company Code,ISO CFI Code,Primary RIC Edcoid,New MSCI Industrial Classification Code GICS,Dow Jones Stoxx Industrial Classification Code,FTSE Industrial Classification Code,PE Code,Quotron Symbol,New Belgian Code,Market Identifier Code MIC,Official Place Of Listing OPOL,Asset Categories,Primary Trading RIC,Ticker Symbol,Issue Long Name,RBSS Code,MiFID Indicator,CFI Code,Place Of Listing,Primary Reference Market Quote,Primary Execution Venue,Market Segment Name,Market MIC,Organizational Identifier of the Competent Regulatory Authority,CESR EEA Regulated,CESR Most Relevant Market,CESR Average Daily Turnover,CESR Average Daily Turnover Currency,CRA Average Daily Turnover,CRA Average Daily Turnover Currency,CESR Average Value Of Orders Executed,CESR Average Value Of Orders Executed Currency,CRA Average Value Of Orders Executed,CRA Average Value Of Orders Executed Currency,CESR Free Float,CESR Free Float Currency,CRA Free Float,CRA Free Float Currency,CESR Standard Market Size,CESR Standard Market Size Currency,New Netherlands Code,Round Lot Size,Reuters Classification Scheme
ELEK3.SA,16-JUN-2018,,,Equities,ELEIKEROZ ORD,N/P,N/P,,BRELEKACNOR5,,SAO,BRL,1,Elekeiroz SA,,39770,Elekeiroz,BRA,,,,,A0YKD3,,,,ELEK3,,,,,,690422,CIQPET,,ELEK4.SA,,,,5091,,,BVMF,BVMF,ORD,Y,ELEK3,Elekeiroz Ord Shs,1050,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ELEK3F.SA,16-JUN-2018,,,Equities,ELEIKEROZ ORD,N/P,N/P,,BRELEKACNOR5,,SAO,BRL,1,Elekeiroz SA,,39770,Elekeiroz,BRA,,,,,A0YKD3,,,,ELEK3,,,,,,690422,CIQPET,,ELEK4.SA,,,,5091,,,,,ORD,,ELEK3F,Elekeiroz Ord Shs,1050,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ELET3.SA,16-JUN-2018,,,Equities,ELETROBRAS ORD,N/P,N/P,,BRELETACNOR6,,SAO,BRL,1,Centrais Eletricas Brasileiras SA,,34050,Eletrobras,BRA,,899026,,,899026,,,,ELET3,,,,,,664865,ELBRAS,,ELET6.SA,,,,5091,,,BVMF,BVMF,ORD,Y,ELET3,Centrais Eletr Bras-Eletrobras Ord Shs,1822,MIFID-E,ESVUFR,Y,ELET.F,FRAB,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ELET3F.SA,16-JUN-2018,,,Equities,ELETROBRAS ORD,N/P,N/P,,BRELETACNOR6,,SAO,BRL,1,Centrais Eletricas Brasileiras SA,,34050,Eletrobras,BRA,,899026,,,899026,,,,ELET3,,,,,,664865,ELBRAS,,ELET6.SA,,,,5091,,,,,ORD,,ELET3F,Centrais Eletr Bras-Eletrobras Ord Shs,1822,MIFID-E,ESVUFR,,ELET.F,FRAB,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ELPL3.SA,16-JUN-2018,,,Equities,ELETROPAULO METROPOLITANA ORD,N/P,N/P,,BRELPLACNOR9,,SAO,BRL,1,Eletropaulo Metropolitana Eletricidade de Sao Paulo SA,,76063,Eletropaulo,BRA,,,,,A0YKCL,,,,ELPL3,,,,,,1688995,ELEP,,ELPL3.SA,,,,5091,,,BVMF,BVMF,ORD,Y,ELPL3,Eletropaulo Metropolitana Eletricidade de Sao Paulo Ord Shs,1822,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ELPL3F.SA,16-JUN-2018,,,Equities,ELETROPAULO METROPOLITANA ORD,N/P,N/P,,BRELPLACNOR9,,SAO,BRL,1,Eletropaulo Metropolitana Eletricidade de Sao Paulo SA,,76063,Eletropaulo,BRA,,,,,A0YKCL,,,,ELPL3,,,,,,1688995,ELEP,,ELPL3.SA,,,,5091,,,,,ORD,,ELPL3F,Eletropaulo Metropolitana Eletricidade de Sao Paulo Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
EMAE3.SA,16-JUN-2018,,,Equities,EMAE ORD,N/P,N/P,,BREMAEACNOR4,,SAO,BRL,1,EMAE Empresa Metropolitana de Aguas e Energia SA,,124577,EMAE,BRA,,,,,,,,,EMAE3,,,,,,4799906,AGUELC,,EMAE4.SA,,,,5091,,,BVMF,BVMF,ORD,Y,EMAE3,Emp Metropolitan Ord Shs,1823,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
EMAE3F.SA,16-JUN-2018,,,Equities,EMAE ORD,N/P,N/P,,BREMAEACNOR4,,SAO,BRL,1,EMAE Empresa Metropolitana de Aguas e Energia SA,,124577,EMAE,BRA,,,,,,,,,EMAE3,,,,,,4799906,AGUELC,,EMAE4.SA,,,,5091,,,,,ORD,,EMAE3F,Emp Metropolitan Ord Shs,1823,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
EMBR3.SA,16-JUN-2018,,,Equities,EMBRAER ORD,N/P,N/P,,BREMBRACNOR4,,SAO,BRL,1,Embraer SA,,50392,Embraer,BRA,,,,,918902,,,,EMBR3,,,,,,1760177,EMBRER,,EMBR3.SA,,,,5091,,,BVMF,BVMF,ORD,Y,EMBR3,Embraer Ord Shs,1137,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
EMBR3F.SA,16-JUN-2018,,,Equities,EMBRAER ORD,N/P,N/P,,BREMBRACNOR4,,SAO,BRL,1,Embraer SA,,50392,Embraer,BRA,,,,,918902,,,,EMBR3,,,,,,1760177,EMBRER,,EMBR3.SA,,,,5091,,,,,ORD,,EMBR3F,Embraer Ord Shs,1137,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ENBR3.SA,16-JUN-2018,,,Equities,EDP ENERGIAS DO BRASIL ORD,N/P,N/P,,BRENBRACNOR2,,SAO,BRL,1,EDP Energias do Brasil SA,,101403924,EDP Energias,BRA,,,,,A0F6KG,,,,ENBR3,,,,,,102038924,EDPBRZ,,ENBR3.SA,,,,5091,,,BVMF,BVMF,ORD,Y,ENBR3,Energias Do Brasil Sa Ord Shs Brazil,1822,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ENBR3F.SA,16-JUN-2018,,,Equities,EDP ENERGIAS DO BRASIL ORD,N/P,N/P,,BRENBRACNOR2,,SAO,BRL,1,EDP Energias do Brasil SA,,101403924,EDP Energias,BRA,,,,,A0F6KG,,,,ENBR3,,,,,,102038924,EDPBRZ,,ENBR3.SA,,,,5091,,,,,ORD,,ENBR3F,Energias Do Brasil Sa Ord Shs Brazil,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ENEV3.SA,16-JUN-2018,,,Equities,ENEVA ORD,N/P,N/P,,BRENEVACNOR8,,SAO,BRL,1,Eneva SA,,103899723,Eneva,BRA,,,,,A1W7F1,,,,ENEV3,,,,,,106016943,MPXENE,,ENEV3.SA,,,,5091,,,BVMF,BVMF,ORD,Y,ENEV3,Eneva Ord Shs,1822,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ENEV3F.SA,16-JUN-2018,,,Equities,ENEVA ORD,N/P,N/P,,BRENEVACNOR8,,SAO,BRL,1,Eneva SA,,103899723,Eneva,BRA,,,,,A1W7F1,,,,ENEV3,,,,,,106016943,MPXENE,,ENEV3.SA,,,,5091,,,,,ORD,,ENEV3F,Eneva Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ENGI3.SA,16-JUN-2018,,,Equities,ENERGISA ORD,N/P,N/P,,BRENGIACNOR0,,SAO,BRL,1,Energisa SA,,160624,Energisa,BRA,,,,,A0YKC2,,,,ENGI3,,,,,,10191350,ENERSA,,ENGI11.SA,,,,5091,,,BVMF,BVMF,ORD,Y,ENGI3,Energisa Ord Shs,1823,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ENGI3F.SA,16-JUN-2018,,,Equities,ENERGISA ORD,N/P,N/P,,BRENGIACNOR0,,SAO,BRL,1,Energisa SA,,160624,Energisa,BRA,,,,,A0YKC2,,,,ENGI3,,,,,,10191350,ENERSA,,ENGI11.SA,,,,5091,,,,,ORD,,ENGI3F,Energisa Ord Shs,1823,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ENMT3.SA,16-JUN-2018,,,Equities,ENERGISA MT DISTRIB DE ENERGIA ORD,N/P,N/P,,BRENMTACNOR5,,SAO,BRL,1,Energisa Mato Grosso Distribuidora de Energia SA,,86517,Energisa Mato Gr,BRA,,,,,,,,,CMGR3,,,,,,2334808,CENMTG,,ENMT4.SA,,,,5091,,,BVMF,BVMF,ORD,Y,ENMT3,Energisa Mato Grosso Distribuicao De Energia Ord Shs,1822,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ENMT3F.SA,16-JUN-2018,,,Equities,ENERGISA MT DISTRIB DE ENERGIA ORD,N/P,N/P,,BRENMTACNOR5,,SAO,BRL,1,Energisa Mato Grosso Distribuidora de Energia SA,,86517,Energisa Mato Gr,BRA,,,,,,,,,CMGR3,,,,,,2334808,CENMTG,,ENMT4.SA,,,,5091,,,,,ORD,,ENMT3F,Energisa Mato Grosso Distribuicao De Energia Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
EQTL3.SA,16-JUN-2018,,,Equities,EQUATORIAL ENERGIA ORD,N/P,N/P,,BREQTLACNOR0,,SAO,BRL,1,Equatorial Energia SA,,101751226,Equatorial Energ,BRA,,,,,A0NJYA,,,,EQTL3,,,,,,102724824,EQUATT,,EQTL3.SA,,,,5091,,,BVMF,BVMF,ORD,Y,EQTL3,Equatorial Energia Ord Shs,1822,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
EQTL3F.SA,16-JUN-2018,,,Equities,EQUATORIAL ENERGIA ORD,N/P,N/P,,BREQTLACNOR0,,SAO,BRL,1,Equatorial Energia SA,,101751226,Equatorial Energ,BRA,,,,,A0NJYA,,,,EQTL3,,,,,,102724824,EQUATT,,EQTL3.SA,,,,5091,,,,,ORD,,EQTL3F,Equatorial Energia Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ESRX34.SA,16-JUN-2018,,,Equities,EXPRESS SCRIPTS HOLDING COMPANY BDR,N/P,N/P,,BRESRXBDR009,,SAO,BRL,1,Express Scripts Holding Co,,111165812,Express Scripts,USA,,,,,,,,,,,,,,,139584903,,,ESRX.OQ,,,,5091,,,BVMF,BVMF,DRC,Y,ESRX34,Express Scripts Holding Company BDR,1605,MIFID-E,EDSXPR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
ESRX34F.SA,16-JUN-2018,,,Equities,EXPRESS SCRIPTS HOLDING COMPANY BDR,N/P,N/P,,BRESRXBDR009,,SAO,BRL,1,Express Scripts Holding Co,,111165812,Express Scripts,USA,,,,,,,,,,,,,,,139584903,,,ESRX.OQ,,,,5091,,,,,DRC,,ESRX34F,Express Scripts Holding Company BDR,1605,MIFID-E,EDSXPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
ESTC3.SA,16-JUN-2018,,,Equities,ESTACIO PARTICIPACOES ORD,N/P,N/P,,BRESTCACNOR5,,SAO,BRL,1,Estacio Participacoes SA,,103386930,Estacio Particip,BRA,,,,,A0Q53S,,,,ESTC3,,,,,,104904324,ETCPAR,,ESTC3.SA,,,,5091,,,BVMF,BVMF,ORD,Y,ESTC3,Estacio Participacoes Ord Shs,1600,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ESTC3F.SA,16-JUN-2018,,,Equities,ESTACIO PARTICIPACOES ORD,N/P,N/P,,BRESTCACNOR5,,SAO,BRL,1,Estacio Participacoes SA,,103386930,Estacio Particip,BRA,,,,,A0Q53S,,,,ESTC3,,,,,,104904324,ETCPAR,,ESTC3.SA,,,,5091,,,,,ORD,,ESTC3F,Estacio Participacoes Ord Shs,1600,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ESTR3.SA,16-JUN-2018,,,Equities,ESTRELA ORD,N/P,N/P,,BRESTRACNOR3,,SAO,BRL,1,Manufatura de Brinquedos Estrela SA,,40963,Brinq Estrela,BRA,,,,,,,,,ESTR3,,,,,,658505,ESTBRA,,ESTR4.SA,,,,5091,,,BVMF,BVMF,ORD,Y,ESTR3,Estrela Ord Shs,1386,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ESTR3F.SA,16-JUN-2018,,,Equities,ESTRELA ORD,N/P,N/P,,BRESTRACNOR3,,SAO,BRL,1,Manufatura de Brinquedos Estrela SA,,40963,Brinq Estrela,BRA,,,,,,,,,ESTR3,,,,,,658505,ESTBRA,,ESTR4.SA,,,,5091,,,,,ORD,,ESTR3F,Estrela Ord Shs,1386,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ETER3.SA,16-JUN-2018,,,Equities,ETERNIT ORD,N/P,N/P,,BRETERACNOR3,,SAO,BRL,1,Eternit SA,,40978,Eternit,BRA,,,,,920192,,,,ETER3,,,,,,658506,ETBRAZ,,ETER3.SA,,,,5091,,,BVMF,BVMF,ORD,Y,ETER3,Eternit Ord Shs,1108,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
ETER3F.SA,16-JUN-2018,,,Equities,ETERNIT ORD,N/P,N/P,,BRETERACNOR3,,SAO,BRL,1,Eternit SA,,40978,Eternit,BRA,,,,,920192,,,,ETER3,,,,,,658506,ETBRAZ,,ETER3.SA,,,,5091,,,,,ORD,,ETER3F,Eternit Ord Shs,1108,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
EUCA3.SA,16-JUN-2018,,,Equities,EUCATEX ORD,N/P,N/P,,BREUCAACNOR1,,SAO,BRL,1,Eucatex SA Industria e Comercio,,40988,Eucatex,BRA,,,,,,,,,EUCA3,,,,,,690433,EUCAT,,EUCA4.SA,,,,5091,,,BVMF,BVMF,ORD,Y,EUCA3,Eucatex Ord Shs,1537,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
EUCA3F.SA,16-JUN-2018,,,Equities,EUCATEX ORD,N/P,N/P,,BREUCAACNOR1,,SAO,BRL,1,Eucatex SA Industria e Comercio,,40988,Eucatex,BRA,,,,,,,,,EUCA3,,,,,,690433,EUCAT,,EUCA4.SA,,,,5091,,,,,ORD,,EUCA3F,Eucatex Ord Shs,1537,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
EVEN3.SA,16-JUN-2018,,,Equities,EVEN CONSTRUCTORA E INCORP ORD,N/P,N/P,,BREVENACNOR8,,SAO,BRL,1,Even Construtora e Incorporadora SA,,101787524,Even Constr Inco,BRA,,,,,A0MQQ9,,,,EVEN3,,,,,,104027624,EVENCN,,EVEN3.SA,,,,5091,,,BVMF,BVMF,ORD,Y,EVEN3,Even Construtora e Incorporadora Ord Shs,1672,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
EVEN3F.SA,16-JUN-2018,,,Equities,EVEN CONSTRUCTORA E INCORP ORD,N/P,N/P,,BREVENACNOR8,,SAO,BRL,1,Even Construtora e Incorporadora SA,,101787524,Even Constr Inco,BRA,,,,,A0MQQ9,,,,EVEN3,,,,,,104027624,EVENCN,,EVEN3.SA,,,,5091,,,,,ORD,,EVEN3F,Even Construtora e Incorporadora Ord Shs,1672,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
EXXO34.SA,16-JUN-2018,,,Equities,EXXON MOBIL CORP BDR,N/P,N/P,,BREXXOBDR006,,SAO,BRL,1,Exxon Mobil Corp,,18215,Exxon Mobil,USA,,,,,,,,,EXXO3,,,,,,112660417,EXXN,,XOM.N,,,,5091,,,BVMF,BVMF,DRC,Y,EXXO34,Exxon Mobil Corp BDR,1010,MIFID-E,EDSXPR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
EXXO34F.SA,16-JUN-2018,,,Equities,EXXON MOBIL CORP BDR,N/P,N/P,,BREXXOBDR006,,SAO,BRL,1,Exxon Mobil Corp,,18215,Exxon Mobil,USA,,,,,,,,,EXXO3,,,,,,112660417,EXXN,,XOM.N,,,,5091,,,,,DRC,,EXXO11BF,Exxon Mobil Corp BDR,1010,MIFID-E,EDSXPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
EZTC3.SA,16-JUN-2018,,,Equities,EZ TEC EMPREENDIMENTOS E PARTIC ORD,N/P,N/P,,BREZTCACNOR0,,SAO,BRL,1,EZTEC Empreendimentos e Participacoes SA,,103172524,EZTEC,BRA,,,,,A0MWKV,,,,EZTC3,,,,,,104530024,EZTEC,,EZTC3.SA,,,,5091,,,BVMF,BVMF,ORD,Y,EZTC3,EZ TEC Empreendimentos e Participacoes Ord Shs,1672,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
EZTC3F.SA,16-JUN-2018,,,Equities,EZ TEC EMPREENDIMENTOS E PARTIC ORD,N/P,N/P,,BREZTCACNOR0,,SAO,BRL,1,EZTEC Empreendimentos e Participacoes SA,,103172524,EZTEC,BRA,,,,,A0MWKV,,,,EZTC3,,,,,,104530024,EZTEC,,EZTC3.SA,,,,5091,,,,,ORD,,EZTC3F,EZ TEC Empreendimentos e Participacoes Ord Shs,1672,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
FBMC3.SA,16-JUN-2018,,,Equities,FIBAM ORD,N/P,N/P,,BRFBMCACNOR3,,SAO,BRL,1,Fibam Companhia Industrial,,58313,Fibam,BRA,,,,,A0YKDW,,,,FBMC3,,,,,,869028,FBMCI,,FBMC4.SA,,,,5091,,,BVMF,BVMF,ORD,Y,FBMC3,Fibam Ord Shs,1299,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
FBMC3F.SA,16-JUN-2018,,,Equities,FIBAM ORD,N/P,N/P,,BRFBMCACNOR3,,SAO,BRL,1,Fibam Companhia Industrial,,58313,Fibam,BRA,,,,,A0YKDW,,,,FBMC3,,,,,,869028,FBMCI,,FBMC4.SA,,,,5091,,,,,ORD,,FBMC3F,Fibam Ord Shs,1299,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
FBOK34.SA,16-JUN-2018,,,Equities,FACEBOOK INC BDR,N/P,N/P,,BRFBOKBDR006,,SAO,BRL,1,Facebook Inc,,102739130,Facebook,USA,,,,,,,,,FBOK3,,,,,,125449928,ONLNFR,,FB.OQ,,,,5091,,,BVMF,BVMF,DRC,Y,FBOK34,Facebook Inc BDR,1806,MIFID-E,EDSXPR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
FBOK34F.SA,16-JUN-2018,,,Equities,FACEBOOK INC BDR,N/P,N/P,,BRFBOKBDR006,,SAO,BRL,1,Facebook Inc,,102739130,Facebook,USA,,,,,,,,,FBOK3,,,,,,125449928,ONLNFR,,FB.OQ,,,,5091,,,,,DRC,,FBOK34F,Facebook Inc BDR,1806,MIFID-E,EDSXPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
FCXO34.SA,16-JUN-2018,,,Equities,FREEPORT MCMORAN COPPER GOLD BDR,N/P,N/P,,BRFCXOBDR007,,SAO,BRL,1,Freeport-McMoRan Inc,,24205,Freeport Mcmoran,USA,,,,,,,,,FCXO3,,,,,,113024137,FMCC,,FCX.N,,,,5091,,,BVMF,BVMF,DRC,Y,FCXO34,Freeport Mcmoran Copper Gold Inc BDR,1085,MIFID-E,EDSXPR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
FCXO34F.SA,16-JUN-2018,,,Equities,FREEPORT MCMORAN COPPER GOLD BDR,N/P,N/P,,BRFCXOBDR007,,SAO,BRL,1,Freeport-McMoRan Inc,,24205,Freeport Mcmoran,USA,,,,,,,,,FCXO3,,,,,,113024137,FMCC,,FCX.N,,,,5091,,,,,DRC,,FCXO11BF,Freeport Mcmoran Copper Gold Inc BDR,1085,MIFID-E,EDSXPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
FDMO34.SA,16-JUN-2018,,,Equities,FORD MOTORS BDR,N/P,N/P,,BRFDMOBDR008,,SAO,BRL,1,Ford Motor Co,,16597,Ford Motor,USA,,,,,,,,,FDMO3,,,,,,117279360,FRDMO,,F.N,,,,5091,,,BVMF,BVMF,DRC,Y,FDMO34,Ford Motors BDR,1292,MIFID-E,EDSXPR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
FDMO34F.SA,16-JUN-2018,,,Equities,FORD MOTORS BDR,N/P,N/P,,BRFDMOBDR008,,SAO,BRL,1,Ford Motor Co,,16597,Ford Motor,USA,,,,,,,,,FDMO3,,,,,,117279360,FRDMO,,F.N,,,,5091,,,,,DRC,,FDMO11BF,Ford Motors BDR,1292,MIFID-E,EDSXPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
FDXB34.SA,16-JUN-2018,,,Equities,FEDEX CORPORATION BDR,N/P,N/P,,BRFDXBBDR002,,SAO,BRL,1,FedEx Corp,,23546,FedEx,USA,,,,,,,,,FDXB3,,,,,,117830548,FDEXPS,,FDX.N,,,,5091,,,BVMF,BVMF,DRC,Y,FDXB34,Fedex Corporation BDR,1252,MIFID-E,EDSXPR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
FDXB34F.SA,16-JUN-2018,,,Equities,FEDEX CORPORATION BDR,N/P,N/P,,BRFDXBBDR002,,SAO,BRL,1,FedEx Corp,,23546,FedEx,USA,,,,,,,,,FDXB3,,,,,,117830548,FDEXPS,,FDX.N,,,,5091,,,,,DRC,,FDXB11BF,Fedex Corporation BDR,1252,MIFID-E,EDSXPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
FESA3.SA,16-JUN-2018,,,Equities,FERBASA ON ORD,N/P,N/P,,BRFESAACNOR8,,SAO,BRL,1,Companhia de Ferro Ligas da Bahia Ferbasa,,41306,Ferbasa,BRA,,,,,,,,,FESA3,,,,,,669089,FRBSA,,FESA4.SA,,,,5091,,,BVMF,BVMF,ORD,Y,FESA3,Ferbasa Ord Shs,1086,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
FESA3F.SA,16-JUN-2018,,,Equities,FERBASA ON ORD,N/P,N/P,,BRFESAACNOR8,,SAO,BRL,1,Companhia de Ferro Ligas da Bahia Ferbasa,,41306,Ferbasa,BRA,,,,,,,,,FESA3,,,,,,669089,FRBSA,,FESA4.SA,,,,5091,,,,,ORD,,FESA3F,Ferbasa Ord Shs,1086,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
FHER3.SA,16-JUN-2018,,,Equities,FERTILIZANTES HERINGER ORD,N/P,N/P,,BRFHERACNOR5,,SAO,BRL,1,Fertilizantes Heringer SA,,102787923,Heringer,BRA,,,,,A0MTAY,,,,FHER3,,,,,,103978824,FERHER,,FHER3.SA,,,,5091,,,BVMF,BVMF,ORD,Y,FHER3,Fertilizantes Heringer Ord Shs,1058,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
FHER3F.SA,16-JUN-2018,,,Equities,FERTILIZANTES HERINGER ORD,N/P,N/P,,BRFHERACNOR5,,SAO,BRL,1,Fertilizantes Heringer SA,,102787923,Heringer,BRA,,,,,A0MTAY,,,,FHER3,,,,,,103978824,FERHER,,FHER3.SA,,,,5091,,,,,ORD,,FHER3F,Fertilizantes Heringer Ord Shs,1058,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
FIBR3.SA,16-JUN-2018,,,Equities,FIBRIA CELULOSE ORD,N/P,N/P,,BRFIBRACNOR9,,SAO,BRL,1,Fibria Celulose SA,,42370,Fibria,BRA,,,,,A0YFBA,,,,FIBR3,,,,,,815692,INDSIM,,FIBR3.SA,,,,5091,,,BVMF,BVMF,ORD,Y,FIBR3,Fibria Celulose Ord Shs,1124,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
FIBR3F.SA,16-JUN-2018,,,Equities,FIBRIA CELULOSE ORD,N/P,N/P,,BRFIBRACNOR9,,SAO,BRL,1,Fibria Celulose SA,,42370,Fibria,BRA,,,,,A0YFBA,,,,FIBR3,,,,,,815692,INDSIM,,FIBR3.SA,,,,5091,,,,,ORD,,FIBR3F,Fibria Celulose Ord Shs,1124,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
FIGE3.SA,16-JUN-2018,,,Equities,INVEST BEMGE ORD,N/P,N/P,,BRFIGEACNOR6,,SAO,BRL,1,Investimentos Bemge SA,,95272,Bemge,BRA,,,,,A14Q2K,,,,FIGE3,,,,,,1724122,FIMBEM,,FIGE4.SA,,,,5091,,,BVMF,BVMF,ORD,Y,FIGE3,Invest Bemge Ord Shs,1639,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
FIGE3F.SA,16-JUN-2018,,,Equities,INVEST BEMGE ORD,N/P,N/P,,BRFIGEACNOR6,,SAO,BRL,1,Investimentos Bemge SA,,95272,Bemge,BRA,,,,,A14Q2K,,,,FIGE3,,,,,,1724122,FIMBEM,,FIGE4.SA,,,,5091,,,,,ORD,,FIGE3F,Invest Bemge Ord Shs,1639,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
FJTA3.SA,16-JUN-2018,,,Equities,TAURUS ORD,N/P,N/P,,BRFJTAACNOR5,,SAO,BRL,1,Forjas Taurus SA,,46680,Forjas Taurus,BRA,,,,,A0YKDE,,,,FJTA3,,,,,,1710821,TARUSB,,FJTA4.SA,,,,5091,,,BVMF,BVMF,ORD,Y,FJTA3,Forjas Taurus Ord Shs,1136,,ESVUFR,Y,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
FJTA3F.SA,16-JUN-2018,,,Equities,TAURUS ORD,N/P,N/P,,BRFJTAACNOR5,,SAO,BRL,1,Forjas Taurus SA,,46680,Forjas Taurus,BRA,,,,,A0YKDE,,,,FJTA3,,,,,,1710821,TARUSB,,FJTA4.SA,,,,5091,,,,,ORD,,FJTA3F,Forjas Taurus Ord Shs,1136,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
