#RIC,Date[G],Time[G],GMT Offset,Type,Description,CUSIP Code,SEDOL,Common Code,ISIN Code,Issue Classification,Exchange Identification,Currency Code,Trading Status,Directory Company Name,Industrial Classification Code,Organisation ID ORGID,Organisation Display Name,Organisation Geographical Unit,Australia Code,Austria Code,Belgium Code,France Code Sicovam,Wertpapier WM,Japan Code SICC,Netherlands Code,Rio De Janeiro Code,Sao Paulo Code,Switzerland Code VALOREN,Taiwan Code,Hong Kong Code,Malaysia Code,Singapore Code,Primary Issue Level Code PILC,Finsbury Company Code,ISO CFI Code,Primary RIC Edcoid,New MSCI Industrial Classification Code GICS,Dow Jones Stoxx Industrial Classification Code,FTSE Industrial Classification Code,PE Code,Quotron Symbol,New Belgian Code,Market Identifier Code MIC,Official Place Of Listing OPOL,Asset Categories,Primary Trading RIC,Ticker Symbol,Issue Long Name,RBSS Code,MiFID Indicator,CFI Code,Place Of Listing,Primary Reference Market Quote,Primary Execution Venue,Market Segment Name,Market MIC,Organizational Identifier of the Competent Regulatory Authority,CESR EEA Regulated,CESR Most Relevant Market,CESR Average Daily Turnover,CESR Average Daily Turnover Currency,CRA Average Daily Turnover,CRA Average Daily Turnover Currency,CESR Average Value Of Orders Executed,CESR Average Value Of Orders Executed Currency,CRA Average Value Of Orders Executed,CRA Average Value Of Orders Executed Currency,CESR Free Float,CESR Free Float Currency,CRA Free Float,CRA Free Float Currency,CESR Standard Market Size,CESR Standard Market Size Currency,New Netherlands Code,Round Lot Size,Reuters Classification Scheme
FEDL.SI,16-JUN-2018,,,Equities,FEDERAL INTERNATIONAL 2000 ORD,N/P,N/P,,SG1BF9000004,,SES,SGD,1,Federal International (2000) Ltd,,147268,Federal Intl,SGP,,,,,A14YF6,,,,,,,,,BDU,8347029,FEDLSI,,FEDL.SI,,,,3051,,,XSES,XSES,ORD,Y,BDU,Federal International 2000 Ord Shs,1022,MIFID-E,ESXXXX,Y,F1L1.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
FEDLbi.SI,16-JUN-2018,,,Equities,FEDERAL INTERNATIONAL 2000 ORD,N/P,N/P,,SG1BF9000004,,SES,SGD,1,Federal International (2000) Ltd,,147268,Federal Intl,SGP,,,,,A14YF6,,,,,,,,,BDU-B,8347029,FEDLSI,,FEDL.SI,,,,4082,,,,,ORD,,BDU,Federal International 2000 Ord Shs,1022,MIFID-E,ESXXXX,,F1L1.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FEDLol.SI,16-JUN-2018,,,Equities,FEDERAL INTERNATIONAL 2000 ORD,N/P,N/P,,SG1BF9000004,,SES,SGD,1,Federal International (2000) Ltd,,147268,Federal Intl,SGP,,,,,A14YF6,,,,,,,,,BDU-O,8347029,FEDLSI,,FEDL.SI,,,,4082,,,,,ORD,,BDU,Federal International 2000 Ord Shs,1022,MIFID-E,ESXXXX,,F1L1.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FEGL.SI,16-JUN-2018,,,Equities,FALCON ENERGY GROUP ORD,N/P,N/P,,SG1Q49922319,,SES,SGD,1,Falcon Energy Group Ltd,,100652826,Falcon Energy Gr,SGP,,,,,A0YAVV,,,,,,,,,5FL,101550418,SEBGMS,,FEGL.SI,,,,3051,,,XSES,XSES,ORD,Y,5FL,Falcon Energy Group Ord Shs,1020,MIFID-E,ESXXXX,Y,FEGL.SG,STUB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
FEGLbi.SI,16-JUN-2018,,,Equities,FALCON ENERGY GROUP ORD,N/P,N/P,,SG1Q49922319,,SES,SGD,1,Falcon Energy Group Ltd,,100652826,Falcon Energy Gr,SGP,,,,,A0YAVV,,,,,,,,,5FL-B,101550418,SEBGMS,,FEGL.SI,,,,4082,,,,,ORD,,5FL,Falcon Energy Group Ord Shs,1020,MIFID-E,ESXXXX,,FEGL.SG,STUB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FEGLol.SI,16-JUN-2018,,,Equities,FALCON ENERGY GROUP ORD,N/P,N/P,,SG1Q49922319,,SES,SGD,1,Falcon Energy Group Ltd,,100652826,Falcon Energy Gr,SGP,,,,,A0YAVV,,,,,,,,,5FL-O,101550418,SEBGMS,,FEGL.SI,,,,4082,,,,,ORD,,5FL,Falcon Energy Group Ord Shs,1020,MIFID-E,ESXXXX,,FEGL.SG,STUB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FEMP.SI,16-JUN-2018,,,Equities,FOOD EMPIRE HOLDINGS ORD,N/P,N/P,,SG1I44882534,,SES,SGD,1,Food Empire Holdings Ltd,,144086,Food Empire,SGP,,,,,722737,,,,,,,,,F03,7659512,FEMPSI,,FEMP.SI,,,,3051,,,XSES,XSES,ORD,Y,F03,Food Empire Holdings Ord Shs,1531,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
FEMPbi.SI,16-JUN-2018,,,Equities,FOOD EMPIRE HOLDINGS ORD,N/P,N/P,,SG1I44882534,,SES,SGD,1,Food Empire Holdings Ltd,,144086,Food Empire,SGP,,,,,722737,,,,,,,,,F03-B,7659512,FEMPSI,,FEMP.SI,,,,4082,,,,,ORD,,F03,Food Empire Holdings Ord Shs,1531,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FEMPol.SI,16-JUN-2018,,,Equities,FOOD EMPIRE HOLDINGS ORD,N/P,N/P,,SG1I44882534,,SES,SGD,1,Food Empire Holdings Ltd,,144086,Food Empire,SGP,,,,,722737,,,,,,,,,F03-O,7659512,FEMPSI,,FEMP.SI,,,,4082,,,,,ORD,,F03,Food Empire Holdings Ord Shs,1531,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FFHL.SI,16-JUN-2018,,,Equities,FORELAND FABRICTECH HLDS ORD,N/P,N/P,,BMG3658Z1041,,SES,SGD,1,Foreland Fabrictech Holdings Ltd,,102960623,Foreland,CHN,,,,,A0MRJ9,,,,,,,,,B0I,104110125,FFABRT,,FFHL.SI,,,,3051,,,XSES,XSES,ORD,Y,B0I,Foreland Fabrictech Hlds Ord Shs,1315,MIFID-E,esxxfx,Y,,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
FFHLbi.SI,16-JUN-2018,,,Equities,FORELAND FABRICTECH HLDS ORD,N/P,N/P,,BMG3658Z1041,,SES,SGD,1,Foreland Fabrictech Holdings Ltd,,102960623,Foreland,CHN,,,,,A0MRJ9,,,,,,,,,B0I-B,104110125,FFABRT,,FFHL.SI,,,,4082,,,,,ORD,,B0I,Foreland Fabrictech Hlds Ord Shs,1315,MIFID-E,esxxfx,,,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FFHLol.SI,16-JUN-2018,,,Equities,FORELAND FABRICTECH HLDS ORD,N/P,N/P,,BMG3658Z1041,,SES,SGD,1,Foreland Fabrictech Holdings Ltd,,102960623,Foreland,CHN,,,,,A0MRJ9,,,,,,,,,B0I-O,104110125,FFABRT,,FFHL.SI,,,,4082,,,,,ORD,,B0I,Foreland Fabrictech Hlds Ord Shs,1315,MIFID-E,esxxfx,,,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FIBR.SI,16-JUN-2018,,,Equities,FIBRECHEM TECHNOLOGIES ORD,N/P,N/P,,BMG3397M1091,,SES,SGD,1,Fibrechem Technologies Ltd,,100336604,Fibrechem Tech,CHN,,,,,A0KEZY,,,,,,,,,F12,101008413,FIBCHM,,FIBR.SI,,,,3051,,,XSES,XSES,ORD,Y,F12,Fibrechem Technologies Ord Shs,1064,,ESVUFR,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
FIBRbi.SI,16-JUN-2018,,,Equities,FIBRECHEM TECHNOLOGIES ORD,N/P,N/P,,BMG3397M1091,,SES,SGD,1,Fibrechem Technologies Ltd,,100336604,Fibrechem Tech,CHN,,,,,A0KEZY,,,,,,,,,F12-B,101008413,FIBCHM,,FIBR.SI,,,,4082,,,,,ORD,,F12,Fibrechem Technologies Ord Shs,1064,,ESVUFR,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FIBRol.SI,16-JUN-2018,,,Equities,FIBRECHEM TECHNOLOGIES ORD,N/P,N/P,,BMG3397M1091,,SES,SGD,1,Fibrechem Technologies Ltd,,100336604,Fibrechem Tech,CHN,,,,,A0KEZY,,,,,,,,,F12-O,101008413,FIBCHM,,FIBR.SI,,,,4082,,,,,ORD,,F12,Fibrechem Technologies Ord Shs,1064,,ESVUFR,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FIGT.SI,16-JUN-2018,,,Equities,FIGTREE HOLDINGS ORD,N/P,N/P,,SG2G36998349,,SES,SGD,1,Figtree Holdings Ltd,,113746155,Figtree Hldg,SGP,,,,,,,,,,,,,,5F4,123730228,,,FIGT.SI,,,,3051,,,XSCA,XSCA,ORD,Y,5F4,Figtree Holdings Ord Shs,1668,,ESXXXX,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,ORD
FIGTbi.SI,16-JUN-2018,,,Equities,FIGTREE HOLDINGS ORD,N/P,N/P,,SG2G36998349,,SES,SGD,1,Figtree Holdings Ltd,,113746155,Figtree Hldg,SGP,,,,,,,,,,,,,,5F4-B,123730228,,,FIGT.SI,,,,4082,,,,,ORD,,5F4,Figtree Holdings Ord Shs,1668,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
FIGTol.SI,16-JUN-2018,,,Equities,FIGTREE HOLDINGS ORD,N/P,N/P,,SG2G36998349,,SES,SGD,1,Figtree Holdings Ltd,,113746155,Figtree Hldg,SGP,,,,,,,,,,,,,,5F4-O,123730228,,,FIGT.SI,,,,4082,,,,,ORD,,5F4,Figtree Holdings Ord Shs,1668,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
FJBN.SI,16-JUN-2018,,,Equities,F J BENJAMIN HOLDINGS ORD,N/P,N/P,,SG1D58018368,,SES,SGD,1,F J Benjamin Holdings Ltd,,103374,F J Benjamin,SGP,,,,,906399,,,,,,,,,F10,3391108,BENFJ,,FJBN.SI,,,,3051,,,XSES,XSES,ORD,Y,F10,F J Benjamin Holdings Ord Shs,1511,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
FJBNbi.SI,16-JUN-2018,,,Equities,F J BENJAMIN HOLDINGS ORD,N/P,N/P,,SG1D58018368,,SES,SGD,1,F J Benjamin Holdings Ltd,,103374,F J Benjamin,SGP,,,,,906399,,,,,,,,,F10-B,3391108,BENFJ,,FJBN.SI,,,,4082,,,,,ORD,,F10,F J Benjamin Holdings Ord Shs,1511,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FJBNol.SI,16-JUN-2018,,,Equities,F J BENJAMIN HOLDINGS ORD,N/P,N/P,,SG1D58018368,,SES,SGD,1,F J Benjamin Holdings Ltd,,103374,F J Benjamin,SGP,,,,,906399,,,,,,,,,F10-O,3391108,BENFJ,,FJBN.SI,,,,4082,,,,,ORD,,F10,F J Benjamin Holdings Ord Shs,1511,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FOIL.SI,16-JUN-2018,,,Equities,FORISE INTL ORD,N/P,N/P,,SG1Y70948001,,SES,SGD,1,Forise International Ltd,,106473921,Forise Intl,SGP,,,,,A0YBKG,,,,,,,,,I5H,110071044,,,FOIL.SI,,,,3051,,,XSES,XSES,ORD,Y,I5H,Forise Intl Ord Shs,1323,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
FOILbi.SI,16-JUN-2018,,,Equities,FORISE INTL ORD,N/P,N/P,,SG1Y70948001,,SES,SGD,1,Forise International Ltd,,106473921,Forise Intl,SGP,,,,,A0YBKG,,,,,,,,,I5H-B,110071044,,,FOIL.SI,,,,4082,,,,,ORD,,I5H,Forise Intl Ord Shs,1323,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FOILol.SI,16-JUN-2018,,,Equities,FORISE INTL ORD,N/P,N/P,,SG1Y70948001,,SES,SGD,1,Forise International Ltd,,106473921,Forise Intl,SGP,,,,,A0YBKG,,,,,,,,,I5H-O,110071044,,,FOIL.SI,,,,4082,,,,,ORD,,I5H,Forise Intl Ord Shs,1323,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FOPS.SI,16-JUN-2018,,,Equities,FUJI OFFSET PLATES MANUFACTURING ORD,N/P,N/P,3433617,SG0508000080,,SES,SGD,1,Fuji Offset Plates Manufacturing Ltd,,50095,Fuji Offset,SGP,,,,,A113XR,,,,,,,,,508,471563,FUJOFF,,FOPS.SI,,,,3051,,,XSCA,XSCA,ORD,Y,508,Fuji Offset Plates Manufacturing Ord Shs,1210,,ESXXXX,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,FULLPAID
FOPSbi.SI,16-JUN-2018,,,Equities,FUJI OFFSET PLATES MANUFACTURING ORD,N/P,N/P,3433617,SG0508000080,,SES,SGD,1,Fuji Offset Plates Manufacturing Ltd,,50095,Fuji Offset,SGP,,,,,A113XR,,,,,,,,,508-B,471563,FUJOFF,,FOPS.SI,,,,4082,,,,,ORD,,508,Fuji Offset Plates Manufacturing Ord Shs,1210,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FOPSol.SI,16-JUN-2018,,,Equities,FUJI OFFSET PLATES MANUFACTURING ORD,N/P,N/P,3433617,SG0508000080,,SES,SGD,1,Fuji Offset Plates Manufacturing Ltd,,50095,Fuji Offset,SGP,,,,,A113XR,,,,,,,,,508-O,471563,FUJOFF,,FOPS.SI,,,,4082,,,,,ORD,,508,Fuji Offset Plates Manufacturing Ord Shs,1210,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FRAE-D.SI,16-JUN-2018,,,Equities,FRASERS LOGISTICS & INDUSTRIAL ORD,N/P,N/P,,SG1CI9000006,,SES,AUD,1,Frasers Logistics & Industrial Trust,,115200171,FLT,SGP,,,,,,,,,,,,,,BWQU,139914583,,,FRAE.SI,,,,3051,,,XSES,XSES,ORD,,BWQU,Frasers Logistics & Industrial Trust Ord Shs,1682,,esxxxx,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,ORD
FRAE-Dbi.SI,16-JUN-2018,,,Equities,FRASERS LOGISTICS & INDUSTRIAL ORD,N/P,N/P,,SG1CI9000006,,SES,AUD,1,Frasers Logistics & Industrial Trust,,115200171,FLT,SGP,,,,,,,,,,,,,,BWQU-B,139914583,,,FRAE.SI,,,,4082,,,,,ORD,,BWQU,Frasers Logistics & Industrial Trust Ord Shs,1682,,esxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
FRAE-Dol.SI,16-JUN-2018,,,Equities,FRASERS LOGISTICS & INDUSTRIAL ORD,N/P,N/P,,SG1CI9000006,,SES,AUD,1,Frasers Logistics & Industrial Trust,,115200171,FLT,SGP,,,,,,,,,,,,,,BWQU-O,139914583,,,FRAE.SI,,,,4082,,,,,ORD,,BWQU,Frasers Logistics & Industrial Trust Ord Shs,1682,,esxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
FRAE.SI,16-JUN-2018,,,Equities,FRASERS LOGISTICS & INDUSTRIAL ORD,N/P,N/P,,SG1CI9000006,,SES,SGD,1,Frasers Logistics & Industrial Trust,,115200171,FLT,SGP,,,,,,,,,,,,,,BUOU,139914583,,,FRAE.SI,,,,3051,,,XSES,XSES,ORD,Y,BUOU,Frasers Logistics & Industrial Trust Ord Shs,1682,,esxxxx,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,ORD
FRAEbi.SI,16-JUN-2018,,,Equities,FRASERS LOGISTICS & INDUSTRIAL ORD,N/P,N/P,,SG1CI9000006,,SES,SGD,1,Frasers Logistics & Industrial Trust,,115200171,FLT,SGP,,,,,,,,,,,,,,BUOU-B,139914583,,,FRAE.SI,,,,4082,,,,,ORD,,BUOU,Frasers Logistics & Industrial Trust Ord Shs,1682,,esxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
FRAEol.SI,16-JUN-2018,,,Equities,FRASERS LOGISTICS & INDUSTRIAL ORD,N/P,N/P,,SG1CI9000006,,SES,SGD,1,Frasers Logistics & Industrial Trust,,115200171,FLT,SGP,,,,,,,,,,,,,,BUOU-O,139914583,,,FRAE.SI,,,,4082,,,,,ORD,,BUOU,Frasers Logistics & Industrial Trust Ord Shs,1682,,esxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
FRAG.SI,16-JUN-2018,,,Equities,FRAGRANCE GROUP ORD,N/P,N/P,,SG1Q67923454,,SES,SGD,1,Fragrance Group Ltd,,101006026,Fragrance Group,SGP,,,,,A0JK3A,,,,,,,,,F31,101656711,FRAGGL,,FRAG.SI,,,,3051,,,XSES,XSES,ORD,Y,F31,Fragrance Group Ord Shs,1672,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
FRAGbi.SI,16-JUN-2018,,,Equities,FRAGRANCE GROUP ORD,N/P,N/P,,SG1Q67923454,,SES,SGD,1,Fragrance Group Ltd,,101006026,Fragrance Group,SGP,,,,,A0JK3A,,,,,,,,,F31-B,101656711,FRAGGL,,FRAG.SI,,,,4082,,,,,ORD,,F31,Fragrance Group Ord Shs,1672,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FRAGol.SI,16-JUN-2018,,,Equities,FRAGRANCE GROUP ORD,N/P,N/P,,SG1Q67923454,,SES,SGD,1,Fragrance Group Ltd,,101006026,Fragrance Group,SGP,,,,,A0JK3A,,,,,,,,,F31-O,101656711,FRAGGL,,FRAG.SI,,,,4082,,,,,ORD,,F31,Fragrance Group Ord Shs,1672,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FREN.SI,16-JUN-2018,,,Equities,FRENCKEN GROUP ORD,N/P,N/P,,SG1R43925234,,SES,SGD,1,Frencken Group Ltd,,84823,Frencken Group,MYS,,,,,A0JKVL,,,,,,,,,E28,101916681,ELECTT,,FREN.SI,,,,3051,,,XSES,XSES,ORD,Y,E28,Frencken Group Ord Shs,1145,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
FRENbi.SI,16-JUN-2018,,,Equities,FRENCKEN GROUP ORD,N/P,N/P,,SG1R43925234,,SES,SGD,1,Frencken Group Ltd,,84823,Frencken Group,MYS,,,,,A0JKVL,,,,,,,,,E28-B,101916681,ELECTT,,FREN.SI,,,,4082,,,,,ORD,,E28,Frencken Group Ord Shs,1145,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FRENol.SI,16-JUN-2018,,,Equities,FRENCKEN GROUP ORD,N/P,N/P,,SG1R43925234,,SES,SGD,1,Frencken Group Ltd,,84823,Frencken Group,MYS,,,,,A0JKVL,,,,,,,,,E28-O,101916681,ELECTT,,FREN.SI,,,,4082,,,,,ORD,,E28,Frencken Group Ord Shs,1145,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FRHO.SI,16-JUN-2018,,,Equities,FRASERS HOSPITALITY ORD,N/P,N/P,,SG1AA5000001,,SES,SGD,1,Frasers Hospitality Trust,,114384404,Frasers,SGP,,,,,,,,,,,,,,ACV,126635880,,,FRHO.SI,,,,3051,,,XSES,XSES,ORD,Y,ACV,Frasers Hospitality Ord Shs,1686,,emxxxx,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,STAPLED
FRHObi.SI,16-JUN-2018,,,Equities,FRASERS HOSPITALITY ORD,N/P,N/P,,SG1AA5000001,,SES,SGD,1,Frasers Hospitality Trust,,114384404,Frasers,SGP,,,,,,,,,,,,,,ACV-B,126635880,,,FRHO.SI,,,,4082,,,,,ORD,,ACV,Frasers Hospitality Ord Shs,1686,,emxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,STAPLED
FRHOol.SI,16-JUN-2018,,,Equities,FRASERS HOSPITALITY ORD,N/P,N/P,,SG1AA5000001,,SES,SGD,1,Frasers Hospitality Trust,,114384404,Frasers,SGP,,,,,,,,,,,,,,ACV-O,126635880,,,FRHO.SI,,,,4082,,,,,ORD,,ACV,Frasers Hospitality Ord Shs,1686,,emxxxx,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,STAPLED
FRLD.SI,16-JUN-2018,,,Equities,FIRST RESOURCES ORD,N/P,N/P,,SG1W35938974,,SES,SGD,1,First Resources Ltd,,102736734,First Resources,SGP,,,,,A0M82Y,,,,,,,,,EB5,106099739,FREZS,,FRLD.SI,,,,3051,,,XSES,XSES,ORD,Y,EB5,First Resources Ord Shs,1566,MIFID-E,ESXXXX,Y,FRLD.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
FRLDbi.SI,16-JUN-2018,,,Equities,FIRST RESOURCES ORD,N/P,N/P,,SG1W35938974,,SES,SGD,1,First Resources Ltd,,102736734,First Resources,SGP,,,,,A0M82Y,,,,,,,,,EB5-B,106099739,FREZS,,FRLD.SI,,,,4082,,,,,ORD,,EB5,First Resources Ord Shs,1566,MIFID-E,ESXXXX,,FRLD.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FRLDol.SI,16-JUN-2018,,,Equities,FIRST RESOURCES ORD,N/P,N/P,,SG1W35938974,,SES,SGD,1,First Resources Ltd,,102736734,First Resources,SGP,,,,,A0M82Y,,,,,,,,,EB5-O,106099739,FREZS,,FRLD.SI,,,,4082,,,,,ORD,,EB5,First Resources Ord Shs,1566,MIFID-E,ESXXXX,,FRLD.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FRNM.SI,16-JUN-2018,,,Equities,FRASER AND NEAVE ORD,N/P,N/P,25897790,SG1T58930911,,SES,SGD,1,Fraser and Neave Ltd,,41302,Fraser and Neave,SGP,,,8957847,,A0J3Q3,,,,,,,,,F99,254357,FRASEN,,FRNM.SI,,,,3051,,8957847,XSES,XSES,ORD,Y,F99,Fraser and Neave Ord Shs,1556,MIFID-E,ESXXXX,Y,FRNM.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
FRNMbi.SI,16-JUN-2018,,,Equities,FRASER AND NEAVE ORD,N/P,N/P,25897790,SG1T58930911,,SES,SGD,1,Fraser and Neave Ltd,,41302,Fraser and Neave,SGP,,,8957847,,A0J3Q3,,,,,,,,,F99-B,254357,FRASEN,,FRNM.SI,,,,4082,,8957847,,,ORD,,F99,Fraser and Neave Ord Shs,1556,MIFID-E,ESXXXX,,FRNM.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FRNMol.SI,16-JUN-2018,,,Equities,FRASER AND NEAVE ORD,N/P,N/P,25897790,SG1T58930911,,SES,SGD,1,Fraser and Neave Ltd,,41302,Fraser and Neave,SGP,,,8957847,,A0J3Q3,,,,,,,,,F99-O,254357,FRASEN,,FRNM.SI,,,,4082,,8957847,,,ORD,,F99,Fraser and Neave Ord Shs,1556,MIFID-E,ESXXXX,,FRNM.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
FRPL.SI,16-JUN-2018,,,Equities,FRASERS PROPERTY ORD,N/P,N/P,,SG2G52000004,,SES,SGD,1,Frasers Property Ltd,,50090,Frasers Property,SGP,,,,,A1XBMN,,,,,,,,,TQ5,124709128,,,FRPL.SI,,,,3051,,,XSES,XSES,ORD,Y,TQ5,Frasers Property Ord Shs,1668,MIFID-E,ESXXXX,Y,1IQ.F,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,ORD
FRPLbi.SI,16-JUN-2018,,,Equities,FRASERS PROPERTY ORD,N/P,N/P,,SG2G52000004,,SES,SGD,1,Frasers Property Ltd,,50090,Frasers Property,SGP,,,,,A1XBMN,,,,,,,,,TQ5-B,124709128,,,FRPL.SI,,,,4082,,,,,ORD,,TQ5,Frasers Property Ord Shs,1668,MIFID-E,ESXXXX,,1IQ.F,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
FRPLol.SI,16-JUN-2018,,,Equities,FRASERS PROPERTY ORD,N/P,N/P,,SG2G52000004,,SES,SGD,1,Frasers Property Ltd,,50090,Frasers Property,SGP,,,,,A1XBMN,,,,,,,,,TQ5-O,124709128,,,FRPL.SI,,,,4082,,,,,ORD,,TQ5,Frasers Property Ord Shs,1668,MIFID-E,ESXXXX,,1IQ.F,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
FSCA.SI,16-JUN-2018,,,Equities,FIRST SPONSOR GROUP ORD,N/P,N/P,,KYG3488W1078,,SES,SGD,1,First Sponsor Group Ltd,,114300831,First Sponsor,SGP,,,,,A118VJ,,,,,,,,,ADN,125960841,,,FSCA.SI,,,,3051,,,XSES,XSES,ORD,Y,ADN,First Sponsor Group Ord Shs,1668,,ESVUFR,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,ORD
FSCAbi.SI,16-JUN-2018,,,Equities,FIRST SPONSOR GROUP ORD,N/P,N/P,,KYG3488W1078,,SES,SGD,1,First Sponsor Group Ltd,,114300831,First Sponsor,SGP,,,,,A118VJ,,,,,,,,,AND-B,125960841,,,FSCA.SI,,,,4082,,,,,ORD,,ADN,First Sponsor Group Ord Shs,1668,,ESVUFR,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
FSCAol.SI,16-JUN-2018,,,Equities,FIRST SPONSOR GROUP ORD,N/P,N/P,,KYG3488W1078,,SES,SGD,1,First Sponsor Group Ltd,,114300831,First Sponsor,SGP,,,,,A118VJ,,,,,,,,,AND-O,125960841,,,FSCA.SI,,,,4082,,,,,ORD,,ADN,First Sponsor Group Ord Shs,1668,,ESVUFR,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
FSLT.SI,16-JUN-2018,,,Equities,FIRST SHIP LEASE UNT,N/P,N/P,,SG1U66934613,,SES,SGD,1,First Ship Lease Trust,,101845138,FSL Trust,SGP,,,,,A0MM8X,,,,,,,,,D8DU,104108028,FSLTRT,,FSLT.SI,,,,3051,,,XSES,XSES,UNT,Y,D8DU,First Ship Lease Trust Units,1257,MIFID-E,ESXXXX,Y,FSLT.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,UNT
FSLTbi.SI,16-JUN-2018,,,Equities,FIRST SHIP LEASE UNT,N/P,N/P,,SG1U66934613,,SES,SGD,1,First Ship Lease Trust,,101845138,FSL Trust,SGP,,,,,A0MM8X,,,,,,,,,D8DU-B,104108028,FSLTRT,,FSLT.SI,,,,4082,,,,,UNT,,D8DU,First Ship Lease Trust Units,1257,MIFID-E,ESXXXX,,FSLT.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,UNT
